step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full,seed,method,config_fingerprint
800,conv2,1.0,3.204583015383256,3.204583015383256,1.0,9.814325823493023,9.814325823493023,389,389,6.120314027658737e-12,6.120314027658737e-12,1.0,1.0,3.204583015383256,9.814325823493023,389,6.120314027658737e-12,1.0,1.0,3.204583015383256,9.814325823493023,389,6.120314027658737e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc1,1.0,10.580963211181809,10.580963211181809,1.0,8.166715619678989,8.166715619678989,340,340,1.50764212655537e-08,1.50764212655537e-08,1.0,1.0,10.580963211181809,8.166715619678989,340,1.50764212655537e-08,1.0,1.0,10.580963211181809,8.166715619678989,340,1.50764212655537e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc2,1.0,12.324930177742525,12.324930177742525,1.0,10.030571228512102,10.030571228512102,371,371,4.084511366494685e-11,4.084511366494685e-11,1.0,1.0,12.324930177742525,10.030571228512102,371,4.084511366494685e-11,1.0,1.0,12.324930177742525,10.030571228512102,371,4.084511366494685e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv1,1.0,2.7204457922763856,2.7204457922763856,1.0,6.580771269547242,6.580771269547242,160,160,6.448851965495916e-14,6.448851965495916e-14,1.0,1.0,2.7204457922763856,6.580771269547242,160,6.448851965495916e-14,1.0,1.0,2.7204457922763856,6.580771269547242,160,6.448851965495916e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv2,1.0,3.192641306093604,3.192641306093604,1.0,9.83509610303295,9.83509610303295,381,381,6.080348200503304e-12,6.080348200503304e-12,1.0,1.0,3.192641306093604,9.83509610303295,381,6.080348200503304e-12,1.0,1.0,3.192641306093604,9.83509610303295,381,6.080348200503304e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc1,1.0,10.595100183683238,10.595100183683238,1.0,8.37796282641012,8.37796282641012,337,337,1.5006694442983172e-08,1.5006694442983172e-08,1.0,1.0,10.595100183683238,8.37796282641012,337,1.5006694442983172e-08,1.0,1.0,10.595100183683238,8.37796282641012,337,1.5006694442983172e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc2,1.0,12.285519154634411,12.285519154634411,1.0,9.945108822236788,9.945108822236788,363,363,4.099621844549758e-11,4.099621844549758e-11,1.0,1.0,12.285519154634411,9.945108822236788,363,4.099621844549758e-11,1.0,1.0,12.285519154634411,9.945108822236788,363,4.099621844549758e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv1,1.0,2.7058137462239236,2.7058137462239236,1.0,6.783153371448582,6.783153371448582,160,160,6.651757206605445e-14,6.651757206605445e-14,1.0,1.0,2.7058137462239236,6.783153371448582,160,6.651757206605445e-14,1.0,1.0,2.7058137462239236,6.783153371448582,160,6.651757206605445e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv2,1.0,3.1749994736754408,3.1749994736754408,1.0,9.881635665066664,9.881635665066664,379,379,6.3140160287917995e-12,6.3140160287917995e-12,1.0,1.0,3.1749994736754408,9.881635665066664,379,6.3140160287917995e-12,1.0,1.0,3.1749994736754408,9.881635665066664,379,6.3140160287917995e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc1,1.0,10.60910754011291,10.60910754011291,1.0,8.508086321414261,8.508086321414261,334,334,1.554389555383449e-08,1.554389555383449e-08,1.0,1.0,10.60910754011291,8.508086321414261,334,1.554389555383449e-08,1.0,1.0,10.60910754011291,8.508086321414261,334,1.554389555383449e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc2,1.0,11.878083607340203,11.878083607340203,1.0,9.932321841180086,9.932321841180086,361,361,4.56287356819303e-11,4.56287356819303e-11,1.0,1.0,11.878083607340203,9.932321841180086,361,4.56287356819303e-11,1.0,1.0,11.878083607340203,9.932321841180086,361,4.56287356819303e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv1,1.0,2.7527507427895364,2.7527507427895364,1.0,6.943494518916594,6.943494518916594,160,160,6.554083601782893e-14,6.554083601782893e-14,1.0,1.0,2.7527507427895364,6.943494518916594,160,6.554083601782893e-14,1.0,1.0,2.7527507427895364,6.943494518916594,160,6.554083601782893e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv2,1.0,3.1830664598396057,3.1830664598396057,1.0,9.865804807842299,9.865804807842299,372,372,7.293787079924535e-12,7.293787079924535e-12,1.0,1.0,3.1830664598396057,9.865804807842299,372,7.293787079924535e-12,1.0,1.0,3.1830664598396057,9.865804807842299,372,7.293787079924535e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc1,1.0,10.630479818213102,10.630479818213102,1.0,8.505709272135055,8.505709272135055,326,326,1.6499265586259143e-08,1.6499265586259143e-08,1.0,1.0,10.630479818213102,8.505709272135055,326,1.6499265586259143e-08,1.0,1.0,10.630479818213102,8.505709272135055,326,1.6499265586259143e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc2,1.0,11.636586789360702,11.636586789360702,1.0,10.096281193973363,10.096281193973363,357,357,4.5467571981607956e-11,4.5467571981607956e-11,1.0,1.0,11.636586789360702,10.096281193973363,357,4.5467571981607956e-11,1.0,1.0,11.636586789360702,10.096281193973363,357,4.5467571981607956e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv1,1.0,2.8166625459727492,2.8166625459727492,1.0,6.9981947229631345,6.9981947229631345,160,160,6.971418626223785e-14,6.971418626223785e-14,1.0,1.0,2.8166625459727492,6.9981947229631345,160,6.971418626223785e-14,1.0,1.0,2.8166625459727492,6.9981947229631345,160,6.971418626223785e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv2,1.0,3.2006539909870666,3.2006539909870666,1.0,9.76188880250138,9.76188880250138,361,361,7.59799534365124e-12,7.59799534365124e-12,1.0,1.0,3.2006539909870666,9.76188880250138,361,7.59799534365124e-12,1.0,1.0,3.2006539909870666,9.76188880250138,361,7.59799534365124e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc1,1.0,10.654908192864532,10.654908192864532,1.0,8.544510793624307,8.544510793624307,316,316,1.701620766980978e-08,1.701620766980978e-08,1.0,1.0,10.654908192864532,8.544510793624307,316,1.701620766980978e-08,1.0,1.0,10.654908192864532,8.544510793624307,316,1.701620766980978e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc2,1.0,11.7274092457006,11.7274092457006,1.0,10.117324825292798,10.117324825292798,352,352,4.7114296411290445e-11,4.7114296411290445e-11,1.0,1.0,11.7274092457006,10.117324825292798,352,4.7114296411290445e-11,1.0,1.0,11.7274092457006,10.117324825292798,352,4.7114296411290445e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv1,1.0,2.7838312614833685,2.7838312614833685,1.0,7.163168219358334,7.163168219358334,160,160,7.284726965294952e-14,7.284726965294952e-14,1.0,1.0,2.7838312614833685,7.163168219358334,160,7.284726965294952e-14,1.0,1.0,2.7838312614833685,7.163168219358334,160,7.284726965294952e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv2,1.0,3.251944130343438,3.251944130343438,1.0,9.783840726541063,9.783840726541063,359,359,7.662505936535976e-12,7.662505936535976e-12,1.0,1.0,3.251944130343438,9.783840726541063,359,7.662505936535976e-12,1.0,1.0,3.251944130343438,9.783840726541063,359,7.662505936535976e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc1,1.0,10.687404761701462,10.687404761701462,1.0,8.630179966933788,8.630179966933788,311,311,1.72590632129589e-08,1.72590632129589e-08,1.0,1.0,10.687404761701462,8.630179966933788,311,1.72590632129589e-08,1.0,1.0,10.687404761701462,8.630179966933788,311,1.72590632129589e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc2,1.0,12.328627434304432,12.328627434304432,1.0,10.16689365470256,10.16689365470256,347,347,4.8146221559212454e-11,4.8146221559212454e-11,1.0,1.0,12.328627434304432,10.16689365470256,347,4.8146221559212454e-11,1.0,1.0,12.328627434304432,10.16689365470256,347,4.8146221559212454e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv1,1.0,2.803261708233453,2.803261708233453,1.0,7.423914231836335,7.423914231836335,160,160,7.382493605943487e-14,7.382493605943487e-14,1.0,1.0,2.803261708233453,7.423914231836335,160,7.382493605943487e-14,1.0,1.0,2.803261708233453,7.423914231836335,160,7.382493605943487e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv2,1.0,3.243308705618542,3.243308705618542,1.0,9.929988546571828,9.929988546571828,356,356,7.680463311126415e-12,7.680463311126415e-12,1.0,1.0,3.243308705618542,9.929988546571828,356,7.680463311126415e-12,1.0,1.0,3.243308705618542,9.929988546571828,356,7.680463311126415e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc1,1.0,10.69364971048209,10.69364971048209,1.0,8.54372086404366,8.54372086404366,301,301,1.7184464130451676e-08,1.7184464130451676e-08,1.0,1.0,10.69364971048209,8.54372086404366,301,1.7184464130451676e-08,1.0,1.0,10.69364971048209,8.54372086404366,301,1.7184464130451676e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc2,1.0,12.381723128837804,12.381723128837804,1.0,10.244122510483367,10.244122510483367,343,343,4.994693577825424e-11,4.994693577825424e-11,1.0,1.0,12.381723128837804,10.244122510483367,343,4.994693577825424e-11,1.0,1.0,12.381723128837804,10.244122510483367,343,4.994693577825424e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv1,1.0,2.800676834209774,2.800676834209774,1.0,7.363285453093153,7.363285453093153,160,160,7.678596879160499e-14,7.678596879160499e-14,1.0,1.0,2.800676834209774,7.363285453093153,160,7.678596879160499e-14,1.0,1.0,2.800676834209774,7.363285453093153,160,7.678596879160499e-14,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv2,1.0,3.2437064154210278,3.2437064154210278,1.0,9.920362985706443,9.920362985706443,352,352,8.705452783846072e-12,8.705452783846072e-12,1.0,1.0,3.2437064154210278,9.920362985706443,352,8.705452783846072e-12,1.0,1.0,3.2437064154210278,9.920362985706443,352,8.705452783846072e-12,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc1,1.0,10.695653918822956,10.695653918822956,1.0,8.690920164692713,8.690920164692713,298,298,1.8810189741347017e-08,1.8810189741347017e-08,1.0,1.0,10.695653918822956,8.690920164692713,298,1.8810189741347017e-08,1.0,1.0,10.695653918822956,8.690920164692713,298,1.8810189741347017e-08,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc2,1.0,12.401215003858015,12.401215003858015,1.0,10.223224210239794,10.223224210239794,341,341,5.0444424679912404e-11,5.0444424679912404e-11,1.0,1.0,12.401215003858015,10.223224210239794,341,5.0444424679912404e-11,1.0,1.0,12.401215003858015,10.223224210239794,341,5.0444424679912404e-11,0.0,0.0,42,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
