checkpoint,step,layer,source,family,metric,value
60,702,fc1,pink_0,factor_A_raw,trace_ratio,0.1752252683097946
60,702,fc1,pink_0,factor_A_raw,alpha_star,3.9106480759473663
60,702,fc1,pink_0,factor_A_raw,shape_error,0.7721322448363206
60,702,fc1,pink_0,factor_G_raw,cosine,0.8690367826274801
60,702,fc1,pink_0,factor_G_raw,relative_frobenius_error,7.112218544463714
60,702,fc1,pink_0,factor_G_raw,trace_ratio,8.143155944335321
60,702,fc1,pink_0,factor_G_raw,alpha_star,0.10912027909978515
60,702,fc1,pink_0,factor_G_raw,shape_error,0.49474748148977776
60,702,fc1,pink_0,kfac_direct_diagonal_raw,cosine,0.9970058250607039
60,702,fc1,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.07733135810196712
60,702,fc1,pink_0,kfac_direct_diagonal_raw,trace_ratio,0.9993624504058987
60,702,fc1,pink_0,kfac_direct_diagonal_raw,alpha_star,1.0008717859574623
60,702,fc1,pink_0,kfac_direct_diagonal_raw,shape_error,0.07732648184823317
60,702,fc1,pink_0,kfac_diagonal_raw,log_pearson,0.8115189472563602
60,702,fc1,pink_0,kfac_diagonal_raw,log_spearman,0.774419663829783
60,702,fc1,pink_0,kfac_diagonal_raw,log_ratio_spread,3.7674491941714994
60,702,fc1,pink_0,kfac_diagonal_raw,A_raw,10.810164229219662
60,702,fc1,pink_0,kfac_diagonal_raw,A_residual,8.944330792322901
60,702,fc1,pink_0,kfac_diagonal_raw,R,0.8274000840936857
60,702,fc1,pink_0,kfac_repo,cosine,0.6350241596991598
60,702,fc1,pink_0,kfac_repo,relative_frobenius_error,0.904645557484769
60,702,fc1,pink_0,kfac_repo,trace_ratio,0.17695497285655926
60,702,fc1,pink_0,kfac_repo,alpha_star,3.8664789096816325
60,702,fc1,pink_0,kfac_repo,shape_error,0.7724922760768395
60,702,fc1,pink_0,factor_A_repo,cosine,0.6354618780158275
60,702,fc1,pink_0,factor_A_repo,relative_frobenius_error,0.9054753439232347
60,702,fc1,pink_0,factor_A_repo,trace_ratio,0.17522581507702642
60,702,fc1,pink_0,factor_A_repo,alpha_star,3.910648071235049
60,702,fc1,pink_0,factor_A_repo,shape_error,0.7721322435882324
60,702,fc1,pink_0,factor_G_repo,cosine,0.9993111808405652
60,702,fc1,pink_0,factor_G_repo,relative_frobenius_error,0.038826319413708836
60,702,fc1,pink_0,factor_G_repo,trace_ratio,1.0098681679909594
60,702,fc1,pink_0,factor_G_repo,alpha_star,0.9887054112901887
60,702,fc1,pink_0,factor_G_repo,shape_error,0.03711015827283849
60,702,fc1,pink_0,kfac_direct_diagonal_repo,cosine,0.8369018663789262
60,702,fc1,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.9990467012656286
60,702,fc1,pink_0,kfac_direct_diagonal_repo,trace_ratio,0.0013688954137858114
60,702,fc1,pink_0,kfac_direct_diagonal_repo,alpha_star,734.5669739684979
60,702,fc1,pink_0,kfac_direct_diagonal_repo,shape_error,0.5473529629512113
60,702,fc1,pink_0,kfac_diagonal_repo,log_pearson,0.44893036699340655
60,702,fc1,pink_0,kfac_diagonal_repo,log_spearman,0.607470708154206
60,702,fc1,pink_0,kfac_diagonal_repo,log_ratio_spread,7.760594018348776
60,702,fc1,pink_0,kfac_diagonal_repo,A_raw,10.810164229219662
60,702,fc1,pink_0,kfac_diagonal_repo,A_residual,11.757241084049777
60,702,fc1,pink_0,kfac_diagonal_repo,R,1.0876098489114703
60,702,fc2,pink_0,diagonal,log_pearson,0.8157853188137001
60,702,fc2,pink_0,diagonal,log_spearman,0.7922609069069266
60,702,fc2,pink_0,diagonal,log_ratio_spread,2.9350967733287434
60,702,fc2,pink_0,diagonal,A_raw,12.509966768302965
60,702,fc2,pink_0,diagonal,A_residual,9.613497879042846
60,702,fc2,pink_0,diagonal,R,0.7684670996409818
60,702,fc2,pink_0,kfac_raw,cosine,0.7727493411986857
60,702,fc2,pink_0,kfac_raw,relative_frobenius_error,0.7793285720073357
60,702,fc2,pink_0,kfac_raw,trace_ratio,1.2179514597496273
60,702,fc2,pink_0,kfac_raw,alpha_star,0.6308363376287882
60,702,fc2,pink_0,kfac_raw,shape_error,0.634711316802369
60,702,fc2,pink_0,factor_A_raw,cosine,0.8631855655254174
60,702,fc2,pink_0,factor_A_raw,relative_frobenius_error,0.870955176264055
60,702,fc2,pink_0,factor_A_raw,trace_ratio,0.14688757867755164
60,702,fc2,pink_0,factor_A_raw,alpha_star,5.623323571437484
60,702,fc2,pink_0,factor_A_raw,shape_error,0.5048867986673502
60,702,fc2,pink_0,factor_G_raw,cosine,0.8952296841621958
60,702,fc2,pink_0,factor_G_raw,relative_frobenius_error,7.098915793998065
60,702,fc2,pink_0,factor_G_raw,trace_ratio,8.291725350196428
60,702,fc2,pink_0,factor_G_raw,alpha_star,0.1121821160768681
60,702,fc2,pink_0,factor_G_raw,shape_error,0.44560499615113736
60,702,fc2,pink_0,kfac_direct_diagonal_raw,cosine,0.9958745276544935
60,702,fc2,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.0909155277141844
60,702,fc2,pink_0,kfac_direct_diagonal_raw,trace_ratio,0.9962664796987244
60,702,fc2,pink_0,kfac_direct_diagonal_raw,alpha_star,1.0056864664225995
60,702,fc2,pink_0,kfac_direct_diagonal_raw,shape_error,0.09074097844380732
60,702,fc2,pink_0,kfac_diagonal_raw,log_pearson,0.8295916195324303
60,702,fc2,pink_0,kfac_diagonal_raw,log_spearman,0.7827306501749564
60,702,fc2,pink_0,kfac_diagonal_raw,log_ratio_spread,3.118332977196492
60,702,fc2,pink_0,kfac_diagonal_raw,A_raw,12.509966768302965
60,702,fc2,pink_0,kfac_diagonal_raw,A_residual,9.855510255269975
60,702,fc2,pink_0,kfac_diagonal_raw,R,0.7878126647179672
60,702,fc2,pink_0,kfac_repo,cosine,0.8603089996800437
60,702,fc2,pink_0,kfac_repo,relative_frobenius_error,0.8490338952602968
60,702,fc2,pink_0,kfac_repo,trace_ratio,0.17286034720381935
60,702,fc2,pink_0,kfac_repo,alpha_star,4.744007682749507
60,702,fc2,pink_0,kfac_repo,shape_error,0.5097729151980542
60,702,fc2,pink_0,factor_A_repo,cosine,0.8631855675253414
60,702,fc2,pink_0,factor_A_repo,relative_frobenius_error,0.8709551748448014
60,702,fc2,pink_0,factor_A_repo,trace_ratio,0.14688770606155643
60,702,fc2,pink_0,factor_A_repo,alpha_star,5.623323536505409
60,702,fc2,pink_0,factor_A_repo,shape_error,0.5048867952481569
60,702,fc2,pink_0,factor_G_repo,cosine,0.9966674977507507
60,702,fc2,pink_0,factor_G_repo,relative_frobenius_error,0.2019431064691324
60,702,fc2,pink_0,factor_G_repo,trace_ratio,1.1768197069629405
60,702,fc2,pink_0,factor_G_repo,alpha_star,0.8436305775316727
60,702,fc2,pink_0,factor_G_repo,shape_error,0.08157143450532986
60,702,fc2,pink_0,kfac_direct_diagonal_repo,cosine,0.9580208567591467
60,702,fc2,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.9999197043813591
60,702,fc2,pink_0,kfac_direct_diagonal_repo,trace_ratio,8.89735028598388e-05
60,702,fc2,pink_0,kfac_direct_diagonal_repo,alpha_star,11430.270757644204
60,702,fc2,pink_0,kfac_direct_diagonal_repo,shape_error,0.2866985141476504
60,702,fc2,pink_0,kfac_diagonal_repo,log_pearson,0.8276702481987858
60,702,fc2,pink_0,kfac_diagonal_repo,log_spearman,0.7694847939063475
60,702,fc2,pink_0,kfac_diagonal_repo,log_ratio_spread,7.02927919182217
60,702,fc2,pink_0,kfac_diagonal_repo,A_raw,12.509966768302965
60,702,fc2,pink_0,kfac_diagonal_repo,A_residual,11.003219893526776
60,702,fc2,pink_0,kfac_diagonal_repo,R,0.8795562847861517
60,702,conv1,pink_1,diagonal,log_pearson,0.8549012453313357
60,702,conv1,pink_1,diagonal,log_spearman,0.8595658033516934
60,702,conv1,pink_1,diagonal,log_ratio_spread,1.379381866528998
60,702,conv1,pink_1,diagonal,A_raw,2.0800297506190573
60,702,conv1,pink_1,diagonal,A_residual,1.3793818691032764
60,702,conv1,pink_1,diagonal,R,0.6631548749207773
60,702,conv1,pink_1,kfac_raw,cosine,0.8549745957986319
60,702,conv1,pink_1,kfac_raw,relative_frobenius_error,1.6007022623411897
60,702,conv1,pink_1,kfac_raw,trace_ratio,3.2279110732978973
60,702,conv1,pink_1,kfac_raw,alpha_star,0.36085294948046615
60,702,conv1,pink_1,kfac_raw,shape_error,0.5186698762594238
60,702,conv1,pink_1,factor_A_raw,cosine,0.8623303791113316
60,702,conv1,pink_1,factor_A_raw,relative_frobenius_error,0.7903168205913034
60,702,conv1,pink_1,factor_A_raw,trace_ratio,0.31806810985873973
60,702,conv1,pink_1,factor_A_raw,alpha_star,3.3747570874226507
60,702,conv1,pink_1,factor_A_raw,shape_error,0.5063460449748839
60,702,conv1,pink_1,factor_G_raw,cosine,0.9914698780294852
60,702,conv1,pink_1,factor_G_raw,relative_frobenius_error,8.281947746952214
60,702,conv1,pink_1,factor_G_raw,trace_ratio,10.148490129147106
60,702,conv1,pink_1,factor_G_raw,alpha_star,0.10692708841928965
60,702,conv1,pink_1,factor_G_raw,shape_error,0.13033603093618382
60,702,conv1,pink_1,kfac_direct_diagonal_raw,cosine,0.9752425014497919
60,702,conv1,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.9996680376797532
60,702,conv1,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.0003753744933116637
60,702,conv1,pink_1,kfac_direct_diagonal_raw,alpha_star,2865.0535287892217
60,702,conv1,pink_1,kfac_direct_diagonal_raw,shape_error,0.22113810925743374
60,702,conv1,pink_1,kfac_diagonal_raw,log_pearson,0.8075541668632976
60,702,conv1,pink_1,kfac_diagonal_raw,log_spearman,0.791078753076292
60,702,conv1,pink_1,kfac_diagonal_raw,log_ratio_spread,1.4156747247151886
60,702,conv1,pink_1,kfac_diagonal_raw,A_raw,2.0800297506190573
60,702,conv1,pink_1,kfac_diagonal_raw,A_residual,1.415674726949131
60,702,conv1,pink_1,kfac_diagonal_raw,R,0.6806031147043924
60,702,conv1,pink_1,kfac_repo,cosine,0.8623305941422864
60,702,conv1,pink_1,kfac_repo,relative_frobenius_error,0.7902843033536441
60,702,conv1,pink_1,kfac_repo,trace_ratio,0.3181244769714894
60,702,conv1,pink_1,kfac_repo,alpha_star,3.3741998692986024
60,702,conv1,pink_1,kfac_repo,shape_error,0.5063456787671948
60,702,conv1,pink_1,factor_A_repo,cosine,0.862330621039969
60,702,conv1,pink_1,factor_A_repo,relative_frobenius_error,0.7903148113209045
60,702,conv1,pink_1,factor_A_repo,trace_ratio,0.31807501404567445
60,702,conv1,pink_1,factor_A_repo,alpha_star,3.374724817872661
60,702,conv1,pink_1,factor_A_repo,shape_error,0.5063456329591688
60,702,conv1,pink_1,factor_G_repo,cosine,0.9999999688081556
60,702,conv1,pink_1,factor_G_repo,relative_frobenius_error,0.00029425830870879755
60,702,conv1,pink_1,factor_G_repo,trace_ratio,1.0001555071087973
60,702,conv1,pink_1,factor_G_repo,alpha_star,0.9998444469986772
60,702,conv1,pink_1,factor_G_repo,shape_error,0.0002497672674353854
60,702,conv1,pink_1,kfac_direct_diagonal_repo,cosine,0.6052776686409342
60,702,conv1,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9999874052432651
60,702,conv1,pink_1,kfac_direct_diagonal_repo,trace_ratio,3.3209621524153636e-05
60,702,conv1,pink_1,kfac_direct_diagonal_repo,alpha_star,29088.06208097387
60,702,conv1,pink_1,kfac_direct_diagonal_repo,shape_error,0.7960144118322202
60,702,conv1,pink_1,kfac_diagonal_repo,log_pearson,-0.04346989726629032
60,702,conv1,pink_1,kfac_diagonal_repo,log_spearman,0.18617426461971173
60,702,conv1,pink_1,kfac_diagonal_repo,log_ratio_spread,2.162346048668899
60,702,conv1,pink_1,kfac_diagonal_repo,A_raw,2.0800297506190573
60,702,conv1,pink_1,kfac_diagonal_repo,A_residual,2.1623460492607833
60,702,conv1,pink_1,kfac_diagonal_repo,R,1.0395745775353584
60,702,conv2,pink_1,diagonal,log_pearson,0.8850647911306038
60,702,conv2,pink_1,diagonal,log_spearman,0.9054368268412308
60,702,conv2,pink_1,diagonal,log_ratio_spread,1.267707240990363
60,702,conv2,pink_1,diagonal,A_raw,3.027844263691006
60,702,conv2,pink_1,diagonal,A_residual,1.26770724156991
60,702,conv2,pink_1,diagonal,R,0.4186831062521519
60,702,conv2,pink_1,kfac_raw,cosine,0.9032701350227288
60,702,conv2,pink_1,kfac_raw,relative_frobenius_error,0.9353400668560885
60,702,conv2,pink_1,kfac_raw,trace_ratio,1.8108298712809303
60,702,conv2,pink_1,kfac_raw,alpha_star,0.5208003048621774
60,702,conv2,pink_1,kfac_raw,shape_error,0.4290723286067529
60,702,conv2,pink_1,factor_A_raw,cosine,0.912695532141612
60,702,conv2,pink_1,factor_A_raw,relative_frobenius_error,0.8140554000701576
60,702,conv2,pink_1,factor_A_raw,trace_ratio,0.21437064835104927
60,702,conv2,pink_1,factor_A_raw,alpha_star,4.374575773839039
60,702,conv2,pink_1,factor_A_raw,shape_error,0.40864026430191586
60,702,conv2,pink_1,factor_G_raw,cosine,0.9896730105638109
60,702,conv2,pink_1,factor_G_raw,relative_frobenius_error,7.324704079155197
60,702,conv2,pink_1,factor_G_raw,trace_ratio,8.447191279262961
60,702,conv2,pink_1,factor_G_raw,alpha_star,0.11905161363912863
60,702,conv2,pink_1,factor_G_raw,shape_error,0.1433434064111884
60,702,conv2,pink_1,kfac_direct_diagonal_raw,cosine,0.904378854168553
60,702,conv2,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.9970112703450288
60,702,conv2,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.003941655113406452
60,702,conv2,pink_1,kfac_direct_diagonal_raw,alpha_star,273.5704386369368
60,702,conv2,pink_1,kfac_direct_diagonal_raw,shape_error,0.4267304630944164
60,702,conv2,pink_1,kfac_diagonal_raw,log_pearson,0.8491097023860384
60,702,conv2,pink_1,kfac_diagonal_raw,log_spearman,0.8664768206895714
60,702,conv2,pink_1,kfac_diagonal_raw,log_ratio_spread,1.4993755636011754
60,702,conv2,pink_1,kfac_diagonal_raw,A_raw,3.027844263691006
60,702,conv2,pink_1,kfac_diagonal_raw,A_residual,1.4993755648861553
60,702,conv2,pink_1,kfac_diagonal_raw,R,0.495195734756313
60,702,conv2,pink_1,kfac_repo,cosine,0.9126955534293009
60,702,conv2,pink_1,kfac_repo,relative_frobenius_error,0.8139956895482501
60,702,conv2,pink_1,kfac_repo,trace_ratio,0.21444678925409572
60,702,conv2,pink_1,kfac_repo,alpha_star,4.373128892216498
60,702,conv2,pink_1,kfac_repo,shape_error,0.40864021675598966
60,702,conv2,pink_1,factor_A_repo,cosine,0.9126955763127883
60,702,conv2,pink_1,factor_A_repo,relative_frobenius_error,0.814055312998118
60,702,conv2,pink_1,factor_A_repo,trace_ratio,0.21437595326406395
60,702,conv2,pink_1,factor_A_repo,alpha_star,4.374574149096298
60,702,conv2,pink_1,factor_A_repo,shape_error,0.40864016564584943
60,702,conv2,pink_1,factor_G_repo,cosine,0.9999999749275794
60,702,conv2,pink_1,factor_G_repo,relative_frobenius_error,0.00039920631342027393
60,702,conv2,pink_1,factor_G_repo,trace_ratio,1.0003304288048787
60,702,conv2,pink_1,factor_G_repo,alpha_star,0.9996696234123502
60,702,conv2,pink_1,factor_G_repo,shape_error,0.00022393043674798224
60,702,conv2,pink_1,kfac_direct_diagonal_repo,cosine,0.7841758333029959
60,702,conv2,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.999905276783083
60,702,conv2,pink_1,kfac_direct_diagonal_repo,trace_ratio,0.00016053071170726022
60,702,conv2,pink_1,kfac_direct_diagonal_repo,alpha_star,6491.687231802852
60,702,conv2,pink_1,kfac_direct_diagonal_repo,shape_error,0.6205386873221943
60,702,conv2,pink_1,kfac_diagonal_repo,log_pearson,0.7373673863780481
60,702,conv2,pink_1,kfac_diagonal_repo,log_spearman,0.7677011050677496
60,702,conv2,pink_1,kfac_diagonal_repo,log_ratio_spread,2.012263908922817
60,702,conv2,pink_1,kfac_diagonal_repo,A_raw,3.027844263691006
60,702,conv2,pink_1,kfac_diagonal_repo,A_residual,2.0122639108097884
60,702,conv2,pink_1,kfac_diagonal_repo,R,0.6645863312523203
60,702,fc1,pink_1,diagonal,log_pearson,0.8094440703901192
60,702,fc1,pink_1,diagonal,log_spearman,0.7772955523342252
60,702,fc1,pink_1,diagonal,log_ratio_spread,3.714721767267371
60,702,fc1,pink_1,diagonal,A_raw,10.810164229219662
60,702,fc1,pink_1,diagonal,A_residual,8.875477013817811
60,702,fc1,pink_1,diagonal,R,0.8210307286384763
60,702,fc1,pink_1,kfac_raw,cosine,0.5551329257597081
60,702,fc1,pink_1,kfac_raw,relative_frobenius_error,1.1079242627213135
60,702,fc1,pink_1,kfac_raw,trace_ratio,1.42580792159861
60,702,fc1,pink_1,kfac_raw,alpha_star,0.43132971127690717
60,702,fc1,pink_1,kfac_raw,shape_error,0.8317616453873468
60,702,fc1,pink_1,factor_A_raw,cosine,0.639675023265746
60,702,fc1,pink_1,factor_A_raw,relative_frobenius_error,0.9046467409238901
60,702,fc1,pink_1,factor_A_raw,trace_ratio,0.1755176142728379
60,702,fc1,pink_1,factor_A_raw,alpha_star,3.9332619745883783
60,702,fc1,pink_1,factor_A_raw,shape_error,0.7686454739409888
60,702,fc1,pink_1,factor_G_raw,cosine,0.8678358628504464
60,702,fc1,pink_1,factor_G_raw,relative_frobenius_error,7.0633879928504
60,702,fc1,pink_1,factor_G_raw,trace_ratio,8.123446341870999
60,702,fc1,pink_1,factor_G_raw,alpha_star,0.10966208558280599
60,702,fc1,pink_1,factor_G_raw,shape_error,0.4968509989429639
60,702,fc1,pink_1,kfac_direct_diagonal_raw,cosine,0.9970766520618246
60,702,fc1,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.07643206381213856
60,702,fc1,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.9986495138203055
60,702,fc1,pink_1,kfac_direct_diagonal_raw,alpha_star,1.0019356439445182
60,702,fc1,pink_1,kfac_direct_diagonal_raw,shape_error,0.07640778699310104
60,702,fc1,pink_1,kfac_diagonal_raw,log_pearson,0.8090473740888501
60,702,fc1,pink_1,kfac_diagonal_raw,log_spearman,0.7743369843773985
60,702,fc1,pink_1,kfac_diagonal_raw,log_ratio_spread,3.763581228642616
60,702,fc1,pink_1,kfac_diagonal_raw,A_raw,10.810164229219662
60,702,fc1,pink_1,kfac_diagonal_raw,A_residual,8.99824327154705
60,702,fc1,pink_1,kfac_diagonal_raw,R,0.8323872867005087
60,702,fc1,pink_1,kfac_repo,cosine,0.6392406534911169
60,702,fc1,pink_1,kfac_repo,relative_frobenius_error,0.9038103226084176
60,702,fc1,pink_1,kfac_repo,trace_ratio,0.17724542444065908
60,702,fc1,pink_1,kfac_repo,alpha_star,3.8890242276444855
60,702,fc1,pink_1,kfac_repo,shape_error,0.7690067534971652
60,702,fc1,pink_1,factor_A_repo,cosine,0.6396750247590755
60,702,fc1,pink_1,factor_A_repo,relative_frobenius_error,0.9046467403474291
60,702,fc1,pink_1,factor_A_repo,trace_ratio,0.175518160846264
60,702,fc1,pink_1,factor_A_repo,alpha_star,3.933261969644696
60,702,fc1,pink_1,factor_A_repo,shape_error,0.7686454726982239
60,702,fc1,pink_1,factor_G_repo,cosine,0.9993209500900523
60,702,fc1,pink_1,factor_G_repo,relative_frobenius_error,0.03855974850025441
60,702,fc1,pink_1,factor_G_repo,trace_ratio,1.0098409394564474
60,702,fc1,pink_1,factor_G_repo,alpha_star,0.9887529123812198
60,702,fc1,pink_1,factor_G_repo,shape_error,0.0368461492033465
60,702,fc1,pink_1,kfac_direct_diagonal_repo,cosine,0.8369769751600354
60,702,fc1,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9990451376633916
60,702,fc1,pink_1,kfac_direct_diagonal_repo,trace_ratio,0.0013712008033780376
60,702,fc1,pink_1,kfac_direct_diagonal_repo,alpha_star,733.4955920727813
60,702,fc1,pink_1,kfac_direct_diagonal_repo,shape_error,0.5472381045321656
60,702,fc1,pink_1,kfac_diagonal_repo,log_pearson,0.4496924795614621
60,702,fc1,pink_1,kfac_diagonal_repo,log_spearman,0.609809695800126
60,702,fc1,pink_1,kfac_diagonal_repo,log_ratio_spread,7.75187125139178
60,702,fc1,pink_1,kfac_diagonal_repo,A_raw,10.810164229219662
60,702,fc1,pink_1,kfac_diagonal_repo,A_residual,11.74156718587968
60,702,fc1,pink_1,kfac_diagonal_repo,R,1.0861599266126276
60,702,fc2,pink_1,diagonal,log_pearson,0.8162298309187603
60,702,fc2,pink_1,diagonal,log_spearman,0.7884468498871133
60,702,fc2,pink_1,diagonal,log_ratio_spread,2.94433704716961
60,702,fc2,pink_1,diagonal,A_raw,12.509966768302965
60,702,fc2,pink_1,diagonal,A_residual,9.416396269880327
60,702,fc2,pink_1,diagonal,R,0.7527115334741776
60,702,fc2,pink_1,kfac_raw,cosine,0.7728665255656688
60,702,fc2,pink_1,kfac_raw,relative_frobenius_error,0.7837273308475111
60,702,fc2,pink_1,kfac_raw,trace_ratio,1.2263307093146616
60,702,fc2,pink_1,kfac_raw,alpha_star,0.6269127826785311
60,702,fc2,pink_1,kfac_raw,shape_error,0.6345686201350106
60,702,fc2,pink_1,factor_A_raw,cosine,0.866356758963766
60,702,fc2,pink_1,factor_A_raw,relative_frobenius_error,0.8698751587871832
60,702,fc2,pink_1,factor_A_raw,trace_ratio,0.14758721590204857
60,702,fc2,pink_1,factor_A_raw,alpha_star,5.620688932977221
60,702,fc2,pink_1,factor_A_raw,shape_error,0.499425636304144
60,702,fc2,pink_1,factor_G_raw,cosine,0.8920880659949844
60,702,fc2,pink_1,factor_G_raw,relative_frobenius_error,7.120425187314128
60,702,fc2,pink_1,factor_G_raw,trace_ratio,8.309193325582882
60,702,fc2,pink_1,factor_G_raw,alpha_star,0.11153664437830078
60,702,fc2,pink_1,factor_G_raw,shape_error,0.45186157449967845
60,702,fc2,pink_1,kfac_direct_diagonal_raw,cosine,0.9956246910895553
60,702,fc2,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.0936159377866188
60,702,fc2,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.9966723609341104
60,702,fc2,pink_1,kfac_direct_diagonal_raw,alpha_star,1.0057561699678343
60,702,fc2,pink_1,kfac_direct_diagonal_raw,shape_error,0.09344235919981643
60,702,fc2,pink_1,kfac_diagonal_raw,log_pearson,0.8296678954307553
60,702,fc2,pink_1,kfac_diagonal_raw,log_spearman,0.7802092329015798
60,702,fc2,pink_1,kfac_diagonal_raw,log_ratio_spread,3.055665899384197
60,702,fc2,pink_1,kfac_diagonal_raw,A_raw,12.509966768302965
60,702,fc2,pink_1,kfac_diagonal_raw,A_residual,9.810413917548052
60,702,fc2,pink_1,kfac_diagonal_raw,R,0.7842078319828247
60,702,fc2,pink_1,kfac_repo,cosine,0.8634396878168199
60,702,fc2,pink_1,kfac_repo,relative_frobenius_error,0.8477052754620887
60,702,fc2,pink_1,kfac_repo,trace_ratio,0.17374621007932636
60,702,fc2,pink_1,kfac_repo,alpha_star,4.739822128985165
60,702,fc2,pink_1,kfac_repo,shape_error,0.5044520844468706
60,702,fc2,pink_1,factor_A_repo,cosine,0.8663567609143772
60,702,fc2,pink_1,factor_A_repo,relative_frobenius_error,0.8698751573696896
60,702,fc2,pink_1,factor_A_repo,trace_ratio,0.14758734318158567
60,702,fc2,pink_1,factor_A_repo,alpha_star,5.620688897894526
60,702,fc2,pink_1,factor_A_repo,shape_error,0.4994256329204066
60,702,fc2,pink_1,factor_G_repo,cosine,0.9966329424214585
60,702,fc2,pink_1,factor_G_repo,relative_frobenius_error,0.20255498493488078
60,702,fc2,pink_1,factor_G_repo,trace_ratio,1.177243294267828
60,702,fc2,pink_1,factor_G_repo,alpha_star,0.8432813512878592
60,702,fc2,pink_1,factor_G_repo,shape_error,0.08199254893187445
60,702,fc2,pink_1,kfac_direct_diagonal_repo,cosine,0.9581973888840577
60,702,fc2,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.999919752716108
60,702,fc2,pink_1,kfac_direct_diagonal_repo,trace_ratio,8.885460100276588e-05
60,702,fc2,pink_1,kfac_direct_diagonal_repo,alpha_star,11441.37105740531
60,702,fc2,pink_1,kfac_direct_diagonal_repo,shape_error,0.28610795853274323
60,702,fc2,pink_1,kfac_diagonal_repo,log_pearson,0.8320889544292068
60,702,fc2,pink_1,kfac_diagonal_repo,log_spearman,0.7705528212178556
60,702,fc2,pink_1,kfac_diagonal_repo,log_ratio_spread,6.993716462592685
60,702,fc2,pink_1,kfac_diagonal_repo,A_raw,12.509966768302965
60,702,fc2,pink_1,kfac_diagonal_repo,A_residual,11.177245687333341
60,702,fc2,pink_1,kfac_diagonal_repo,R,0.8934672564961247
60,702,conv1,pink_2,diagonal,log_pearson,0.8539539865783465
60,702,conv1,pink_2,diagonal,log_spearman,0.8593021211766083
60,702,conv1,pink_2,diagonal,log_ratio_spread,1.372600176223835
60,702,conv1,pink_2,diagonal,A_raw,2.0800297506190573
60,702,conv1,pink_2,diagonal,A_residual,1.3726001788248638
60,702,conv1,pink_2,diagonal,R,0.6598944935361388
60,702,conv1,pink_2,kfac_raw,cosine,0.854251298322936
60,702,conv1,pink_2,kfac_raw,relative_frobenius_error,1.599328679511969
60,702,conv1,pink_2,kfac_raw,trace_ratio,3.231324464433082
60,702,conv1,pink_2,kfac_raw,alpha_star,0.36094130730965074
60,702,conv1,pink_2,kfac_raw,shape_error,0.5198602882636624
60,702,conv1,pink_2,factor_A_raw,cosine,0.861740940855787
60,702,conv1,pink_2,factor_A_raw,relative_frobenius_error,0.7907422739523229
60,702,conv1,pink_2,factor_A_raw,trace_ratio,0.31801154969962575
60,702,conv1,pink_2,factor_A_raw,alpha_star,3.3764974709596363
60,702,conv1,pink_2,factor_A_raw,shape_error,0.50734854967072
60,702,conv1,pink_2,factor_G_raw,cosine,0.9913087075503074
60,702,conv1,pink_2,factor_G_raw,relative_frobenius_error,8.283131156455045
60,702,conv1,pink_2,factor_G_raw,trace_ratio,10.161028640265405
60,702,conv1,pink_2,factor_G_raw,alpha_star,0.10689814235432182
60,702,conv1,pink_2,factor_G_raw,shape_error,0.13155624779895125
60,702,conv1,pink_2,kfac_direct_diagonal_raw,cosine,0.9760563070839297
60,702,conv1,pink_2,kfac_direct_diagonal_raw,relative_frobenius_error,0.9996588417540871
60,702,conv1,pink_2,kfac_direct_diagonal_raw,trace_ratio,0.0003840284925060481
60,702,conv1,pink_2,kfac_direct_diagonal_raw,alpha_star,2792.480769242664
60,702,conv1,pink_2,kfac_direct_diagonal_raw,shape_error,0.21751801167186496
60,702,conv1,pink_2,kfac_diagonal_raw,log_pearson,0.8078790105359982
60,702,conv1,pink_2,kfac_diagonal_raw,log_spearman,0.7925876010781672
60,702,conv1,pink_2,kfac_diagonal_raw,log_ratio_spread,1.4176048792699574
60,702,conv1,pink_2,kfac_diagonal_raw,A_raw,2.0800297506190573
60,702,conv1,pink_2,kfac_diagonal_raw,A_residual,1.4176048794036953
60,702,conv1,pink_2,kfac_diagonal_raw,R,0.6815310593426793
60,702,conv1,pink_2,kfac_repo,cosine,0.8617411561676664
60,702,conv1,pink_2,kfac_repo,relative_frobenius_error,0.7907097810830227
60,702,conv1,pink_2,kfac_repo,trace_ratio,0.3180679763692159
60,702,conv1,pink_2,kfac_repo,alpha_star,3.3759391548715287
60,702,conv1,pink_2,kfac_repo,shape_error,0.5073481839593137
