seed,layer,interval_index,comparison,left_run,right_run,beta_oracle_left,beta_oracle_right,trajectory_log_difference,ratio
42,conv1,8,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.5623754551902729,0.0093629721665999,2.222371675241881,166.86746765772338
42,conv1,9,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.8634653992333223,0.0070780390689438,2.420408377697247,263.2742460280588
42,conv1,10,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.8225887507922276,0.0068326549322004,2.426099197219984,266.74678713875545
42,conv1,11,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.7193835008393068,0.0051669145066115,2.522141479310983,332.76794083571764
42,conv1,12,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.2456287209246624,0.004896218712717,2.4055278039813515,254.40626614358095
42,conv1,13,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.9076253443559328,0.0035789877127616,2.404146407147981,253.59834042447596
42,conv1,14,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.7383915470070328,0.0026528935885021,2.444566886174151,278.33440067377524
42,conv1,15,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.5367946718126285,0.0026126398540169,2.3127286489787156,205.4606458625798
42,conv1,16,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.4480981991439515,0.0026525531509117,2.227709103637957,168.9309030395629
42,conv1,17,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.3374935731317166,0.001899053801576,2.2497282382140735,177.7166991538813
42,conv1,18,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.2627274819685016,0.0020671010167455,2.104143802883029,127.09948853014784
42,conv1,19,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.2019004574083724,0.0019738698725559,2.009818784447515,102.28660977885946
42,conv1,20,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1750959746938982,0.0018681067887642,1.971874463456014,93.72910357535216
42,conv1,21,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1455228016229408,0.0018323820057836,1.8999150289270674,79.41728371246988
42,conv1,22,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1167098188032217,0.0016379624340242,1.8528034576217836,71.25304975187079
42,conv1,23,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1038410091849811,0.0025550347185058,1.6089720943711603,40.64172139535856
42,conv2,0,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1441097201895619,0.1210561733948852,0.07570633325633558,1.1904367711960961
42,conv2,1,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1523283463687934,0.1214820680450989,0.09826855103479037,1.2539163089670415
42,conv2,2,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1452050703944797,0.0382376289691414,0.5794908268959247,3.797439179915244
42,conv2,3,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1408189896449549,0.0107721791525756,1.116357656426132,13.07247007781944
42,conv2,4,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1424539125687428,0.0054284565251308,1.4189980178124213,26.242065660700916
42,conv2,5,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1537994761646561,0.0029105483030777,1.7229800451020034,52.84209714094901
42,conv2,6,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1663887664558361,0.001808061434971,1.9639108190509182,92.02605798541622
42,conv2,7,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1771293122926115,0.0015676431129135,2.0530432376540304,112.9908400920492
42,conv2,8,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1820430726667869,0.0012912160233964,2.149175250455545,140.98576022000012
42,conv2,9,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1777986891555529,0.0009861406241862,2.2559897047670194,180.29749996586847
42,conv2,10,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.145633514328737,0.0009047980672294,2.2067096655307505,160.95692464804247
42,conv2,11,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1183518707248239,0.0008427998842817,2.147450659673862,140.42701349643946
42,conv2,12,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0759001854537892,0.0007701500489558,1.9936674896869908,98.55246462257281
42,conv2,13,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0502616946984834,0.0006721858749602,1.8737477456835867,74.77350621427351
42,conv2,14,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0377255764936109,0.0005886235084301,1.8067982821053177,64.09118214498032
42,conv2,15,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0260631398346262,0.0006068248230895,1.632963396168321,42.95002254840549
42,conv2,16,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0207285448057482,0.0005613313425279,1.567349522447863,36.92746731796456
42,conv2,17,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0151477228686912,0.0004469173316892,1.5301201538419131,33.89379152389952
42,conv2,18,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0115831750707604,0.0003870795989942,1.4760273379606554,29.924529995531906
42,conv2,19,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0088635298042728,0.0004815001068742,1.2650103215280741,18.40815750138254
42,conv2,20,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0074387295873649,0.0003705395236733,1.3026642326310585,20.075401170762916
42,conv2,21,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0061276291325802,0.0003145110650113,1.289656543029209,19.483031963788115
42,conv2,22,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0048793271845198,0.0003282178952069,1.172197684702156,14.866121731248077
42,conv2,23,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0043518456283654,0.000413320380666,1.022386660673035,10.52898872625902
42,fc1,0,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1565261469286851,0.1487638624121471,0.02208944913101807,1.0521785626608213
42,fc1,1,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1361821016937534,0.0478155864081464,0.4545505460336481,2.848069257821585
42,fc1,2,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1044383204165197,0.0157583957410164,0.8213478761273275,6.627471611509582
42,fc1,3,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0835856401724681,0.0044632634683865,1.2724791488291878,18.727471672803773
42,fc1,4,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0619614982938326,0.0023952331199733,1.4127741226819146,25.868671311009297
42,fc1,5,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0517751214873192,0.001174959457162,1.6440982453968898,44.06545363903616
42,fc1,6,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0368512616138663,0.0008187821439109,1.6532839976969773,45.00740751116876
42,fc1,7,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0262023880111517,0.0006831291336233,1.583838066264582,38.35642006976761
42,fc1,8,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0179378566451385,0.0005468955174777,1.5158661851406043,32.7994215931198
42,fc1,9,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.012037630468099,0.0004098709341865,1.4678938855853643,29.369319617627777
42,fc1,10,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0072991614472021,0.0003819697109007,1.2812440437669008,19.109267669392903
42,fc1,11,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0045674296447852,0.0003378806273106,1.130908574519486,13.51787961665688
42,fc1,12,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.003277021263735,0.0003245348754262,1.0042178852699641,10.097593546553066
42,fc1,13,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0023578238865622,0.000287351688534,0.9140976096455433,8.205359427645117
42,fc1,14,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0017546829928935,0.0002664675725912,0.8185543010414396,6.5849775859422826
42,fc1,15,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0012568476607367,0.0002427587808687,0.7141076933589243,5.17735200448418
42,fc1,16,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0010040310317014,0.0002053583578059,0.6892347530612444,4.889165663519705
42,fc1,17,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0008522557729571,0.0001637969972314,0.7162640158083682,5.203122080150819
42,fc1,18,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0007037893509213,0.0001369807349548,0.7107831991745877,5.137871038241485
42,fc1,19,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0006199256107419,0.0001861167523749,0.5225541128080722,3.3308426180420723
42,fc1,20,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0005446340858558,0.0001507305167001,0.5579036302198248,3.613296748258534
42,fc1,21,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0005013189814649,0.0001089695499227,0.662808991504559,4.600541911208424
42,fc1,22,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0004352894972282,0.0001108150595411,0.594179404380514,3.9280716811486824
42,fc1,23,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0003272189273924,0.0001355582948271,0.3827123194546811,2.413861341423309
42,fc2,0,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,4.7676773423747925,6.174368048248095,0.11228565741499064,0.7721725211582691
42,fc2,1,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,4.229497167840959,2.3552863229940497,0.2542450283185731,1.795746498652616
42,fc2,2,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,3.2646310487375216,0.6004063353043614,0.7353888405903732,5.43736942263042
42,fc2,3,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,2.743197275535504,0.125575330278405,1.339352711697892,21.845033331417383
42,fc2,4,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,2.026591699686746,0.0542445980675278,1.5724097639941628,37.3602491655278
42,fc2,5,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.8146862951391431,0.0286992860800361,1.8009304659522773,63.231060524585025
42,fc2,6,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.4068180827818948,0.0160301504587904,1.9433003433049296,87.7607534875284
42,fc2,7,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,1.0899981562865582,0.0123607474437396,1.9453810303798034,88.18222047232379
42,fc2,8,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.8288389826475744,0.0095181913358623,1.939915738190465,87.07946220041875
42,fc2,9,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.5754001195550321,0.0063356220811781,1.9581806840316558,90.81982987344429
42,fc2,10,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.3215386350567709,0.0057126004146138,1.750399316774088,56.28586138008543
42,fc2,11,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1838120991625098,0.0052371083911967,1.5452825323049477,35.0980131462408
42,fc2,12,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.1178382759330766,0.0048170495138114,1.3885052694176252,24.462749572162746
42,fc2,13,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0773542379028617,0.0046950551539572,1.2168434134011237,16.475682471517747
42,fc2,14,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0568682939804351,0.0037680718850754,1.1787510204201146,15.092146783525907
42,fc2,15,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.040943470954874,0.0033597067193461,1.0858832889594023,12.18662055205903
42,fc2,16,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0312330176784836,0.0025064277832515,1.0955587510480225,12.461167996616329
42,fc2,17,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0252767523339097,0.0019157473736631,1.120383034321754,13.194199131578623
42,fc2,18,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0209570548377745,0.0015345681493616,1.135344069816619,13.656646559810916
42,fc2,19,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0171892804541514,0.0022865807841782,0.8760711479607586,7.517460381496754
42,fc2,20,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0155793911216965,0.0016983708910921,0.9625179427314401,9.173138331214872
42,fc2,21,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0138617366465728,0.0011233676839999,1.0912957172686222,12.339447577142547
42,fc2,22,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0119987334716946,0.0012378860513292,0.9864547371657568,9.692922429177361
42,fc2,23,fisher_lr0p10_vs_lr0p80_seed42,dp_fisher_wiener_lr0p10,dp_fisher_wiener_lr0p80,0.0089234952106046,0.0013789698838915,0.8109802134123552,6.471131324073729
