checkpoint,step,layer,source,family,metric,value
10,1,conv1,pink_0,factor_G_raw,relative_frobenius_error,0.3224999231933926
10,1,conv1,pink_0,factor_G_raw,trace_ratio,1.0870715840969483
10,1,conv1,pink_0,factor_G_raw,alpha_star,0.9109891164640359
10,1,conv1,pink_0,factor_G_raw,shape_error,0.30882007221408886
10,1,conv1,pink_0,kfac_direct_diagonal_raw,cosine,0.8330154633310098
10,1,conv1,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.9989056647359408
10,1,conv1,pink_0,kfac_direct_diagonal_raw,trace_ratio,0.0013940512767520038
10,1,conv1,pink_0,kfac_direct_diagonal_raw,alpha_star,633.9438022018089
10,1,conv1,pink_0,kfac_direct_diagonal_raw,shape_error,0.5532497065985873
10,1,conv1,pink_0,kfac_diagonal_raw,log_pearson,0.20629309593568176
10,1,conv1,pink_0,kfac_diagonal_raw,log_spearman,0.2715164654869331
10,1,conv1,pink_0,kfac_diagonal_raw,log_ratio_spread,1.6718193661404084
10,1,conv1,pink_0,kfac_diagonal_raw,A_raw,1.6307910092102458
10,1,conv1,pink_0,kfac_diagonal_raw,A_residual,1.6718193713700567
10,1,conv1,pink_0,kfac_diagonal_raw,R,1.0251585653392092
10,1,conv1,pink_0,kfac_repo,cosine,0.854125860682866
10,1,conv1,pink_0,kfac_repo,relative_frobenius_error,0.8340660560574128
10,1,conv1,pink_0,kfac_repo,trace_ratio,0.25801422770934057
10,1,conv1,pink_0,kfac_repo,alpha_star,4.227207138623404
10,1,conv1,pink_0,kfac_repo,shape_error,0.5200663554900984
10,1,conv1,pink_0,factor_A_repo,cosine,0.8541362349710327
10,1,conv1,pink_0,factor_A_repo,relative_frobenius_error,0.8342596052207403
10,1,conv1,pink_0,factor_A_repo,trace_ratio,0.2576920680669594
10,1,conv1,pink_0,factor_A_repo,alpha_star,4.232511255264589
10,1,conv1,pink_0,factor_A_repo,shape_error,0.5200493169974446
10,1,conv1,pink_0,factor_G_repo,cosine,0.9999878540591747
10,1,conv1,pink_0,factor_G_repo,relative_frobenius_error,0.005085873607741935
10,1,conv1,pink_0,factor_G_repo,trace_ratio,1.0012501729090764
10,1,conv1,pink_0,factor_G_repo,alpha_star,0.9987468157031862
10,1,conv1,pink_0,factor_G_repo,shape_error,0.004928664537861041
10,1,conv1,pink_0,kfac_direct_diagonal_repo,cosine,0.8067463334018595
10,1,conv1,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.9838824438244871
10,1,conv1,pink_0,kfac_direct_diagonal_repo,trace_ratio,0.022357510260074227
10,1,conv1,pink_0,kfac_direct_diagonal_repo,alpha_star,40.20255649484423
10,1,conv1,pink_0,kfac_direct_diagonal_repo,shape_error,0.5908979214235364
10,1,conv1,pink_0,kfac_diagonal_repo,log_pearson,0.025204678303704084
10,1,conv1,pink_0,kfac_diagonal_repo,log_spearman,0.017956756123286066
10,1,conv1,pink_0,kfac_diagonal_repo,log_ratio_spread,1.7132437459709353
10,1,conv1,pink_0,kfac_diagonal_repo,A_raw,1.6307910092102458
10,1,conv1,pink_0,kfac_diagonal_repo,A_residual,1.7132437492964998
10,1,conv1,pink_0,kfac_diagonal_repo,R,1.0505599672923043
10,1,conv2,pink_0,diagonal,log_pearson,0.5633745434199185
10,1,conv2,pink_0,diagonal,log_spearman,0.6704052624199232
10,1,conv2,pink_0,diagonal,log_ratio_spread,6.371207743879336
10,1,conv2,pink_0,diagonal,A_raw,3.0489555194015763
10,1,conv2,pink_0,diagonal,A_residual,6.427990094559638
10,1,conv2,pink_0,diagonal,R,2.1082597150585096
10,1,conv2,pink_0,kfac_raw,cosine,0.7246127373488597
10,1,conv2,pink_0,kfac_raw,relative_frobenius_error,0.7778982830735435
10,1,conv2,pink_0,kfac_raw,trace_ratio,0.33175499072606235
10,1,conv2,pink_0,kfac_raw,alpha_star,1.991815478462492
10,1,conv2,pink_0,kfac_raw,shape_error,0.6891562818924256
10,1,conv2,pink_0,factor_A_raw,cosine,0.7764871275471712
10,1,conv2,pink_0,factor_A_raw,relative_frobenius_error,0.7467787052038058
10,1,conv2,pink_0,factor_A_raw,trace_ratio,0.34966011054722457
10,1,conv2,pink_0,factor_A_raw,alpha_star,2.0666396621130825
10,1,conv2,pink_0,factor_A_raw,shape_error,0.6301331135193128
10,1,conv2,pink_0,factor_G_raw,cosine,0.9331934962499939
10,1,conv2,pink_0,factor_G_raw,relative_frobenius_error,0.36108009402209806
10,1,conv2,pink_0,factor_G_raw,trace_ratio,0.9487927868204915
10,1,conv2,pink_0,factor_G_raw,alpha_star,0.9637942767564593
10,1,conv2,pink_0,factor_G_raw,shape_error,0.3593743153826001
10,1,conv2,pink_0,kfac_direct_diagonal_raw,cosine,0.7888111090867264
10,1,conv2,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.9965598710739682
10,1,conv2,pink_0,kfac_direct_diagonal_raw,trace_ratio,0.005619702144788975
10,1,conv2,pink_0,kfac_direct_diagonal_raw,alpha_star,180.68225037557073
10,1,conv2,pink_0,kfac_direct_diagonal_raw,shape_error,0.614635692244901
10,1,conv2,pink_0,kfac_diagonal_raw,log_pearson,0.5871785241788379
10,1,conv2,pink_0,kfac_diagonal_raw,log_spearman,0.7291940537599814
10,1,conv2,pink_0,kfac_diagonal_raw,log_ratio_spread,4.000493841539298
10,1,conv2,pink_0,kfac_diagonal_raw,A_raw,3.0489555194015763
10,1,conv2,pink_0,kfac_diagonal_raw,A_residual,4.000492050189077
10,1,conv2,pink_0,kfac_diagonal_raw,R,1.3120860651237907
10,1,conv2,pink_0,kfac_repo,cosine,0.7753083548840661
10,1,conv2,pink_0,kfac_repo,relative_frobenius_error,0.7487249438608948
10,1,conv2,pink_0,kfac_repo,trace_ratio,0.347251689554163
10,1,conv2,pink_0,kfac_repo,alpha_star,2.0774673866197317
10,1,conv2,pink_0,kfac_repo,shape_error,0.6315828962590445
10,1,conv2,pink_0,factor_A_repo,cosine,0.7764875715891365
10,1,conv2,pink_0,factor_A_repo,relative_frobenius_error,0.7467783336063413
10,1,conv2,pink_0,factor_A_repo,trace_ratio,0.3496776572874966
10,1,conv2,pink_0,factor_A_repo,alpha_star,2.0666393251008377
10,1,conv2,pink_0,factor_A_repo,shape_error,0.630132566344262
10,1,conv2,pink_0,factor_G_repo,cosine,0.9984813450360102
10,1,conv2,pink_0,factor_G_repo,relative_frobenius_error,0.055336133056317766
10,1,conv2,pink_0,factor_G_repo,trace_ratio,0.993062274117963
10,1,conv2,pink_0,factor_G_repo,alpha_star,1.0052394539227911
10,1,conv2,pink_0,factor_G_repo,shape_error,0.0550908668935244
10,1,conv2,pink_0,kfac_direct_diagonal_repo,cosine,0.6998252957874106
10,1,conv2,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.9948164958159328
10,1,conv2,pink_0,kfac_direct_diagonal_repo,trace_ratio,0.01085440274152468
10,1,conv2,pink_0,kfac_direct_diagonal_repo,alpha_star,94.2263133275055
10,1,conv2,pink_0,kfac_direct_diagonal_repo,shape_error,0.7143140453442473
10,1,conv2,pink_0,kfac_diagonal_repo,log_pearson,0.5149496880838786
10,1,conv2,pink_0,kfac_diagonal_repo,log_spearman,0.6319369840206641
10,1,conv2,pink_0,kfac_diagonal_repo,log_ratio_spread,2.4879285023479243
10,1,conv2,pink_0,kfac_diagonal_repo,A_raw,3.0489555194015763
10,1,conv2,pink_0,kfac_diagonal_repo,A_residual,2.4879286124704096
10,1,conv2,pink_0,kfac_diagonal_repo,R,0.8159937383929824
10,1,fc1,pink_0,diagonal,log_pearson,0.5931837287196509
10,1,fc1,pink_0,diagonal,log_spearman,0.6154205561658392
10,1,fc1,pink_0,diagonal,log_ratio_spread,13.956207458749297
10,1,fc1,pink_0,diagonal,A_raw,8.778925554890892
10,1,fc1,pink_0,diagonal,A_residual,19.382907330648973
10,1,fc1,pink_0,diagonal,R,2.2078906136583445
10,1,fc1,pink_0,kfac_raw,cosine,0.11782780065085606
10,1,fc1,pink_0,kfac_raw,relative_frobenius_error,1.0069117805285144
10,1,fc1,pink_0,kfac_raw,trace_ratio,0.3077802260884512
10,1,fc1,pink_0,kfac_raw,alpha_star,0.4142662542846494
10,1,fc1,pink_0,kfac_raw,shape_error,0.9930340424143485
10,1,fc1,pink_0,factor_A_raw,cosine,0.6533567023146138
10,1,fc1,pink_0,factor_A_raw,relative_frobenius_error,0.8200019969803131
10,1,fc1,pink_0,factor_A_raw,trace_ratio,0.32090850807015087
10,1,fc1,pink_0,factor_A_raw,alpha_star,1.9314526550673166
10,1,fc1,pink_0,factor_A_raw,shape_error,0.7570502093920674
10,1,fc1,pink_0,factor_G_raw,cosine,0.18034222383184167
10,1,fc1,pink_0,factor_G_raw,relative_frobenius_error,1.184780466379245
10,1,fc1,pink_0,factor_G_raw,trace_ratio,0.9590902651330457
10,1,fc1,pink_0,factor_G_raw,alpha_star,0.21448429149831325
10,1,fc1,pink_0,factor_G_raw,shape_error,0.983603925522558
10,1,fc1,pink_0,kfac_direct_diagonal_raw,cosine,0.9686573280336531
10,1,fc1,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.2484026938813737
10,1,fc1,pink_0,kfac_direct_diagonal_raw,trace_ratio,0.9983701105334692
10,1,fc1,pink_0,kfac_direct_diagonal_raw,alpha_star,1.0009898240258486
10,1,fc1,pink_0,kfac_direct_diagonal_raw,shape_error,0.24840084711349875
10,1,fc1,pink_0,kfac_diagonal_raw,log_pearson,0.5846119154975793
10,1,fc1,pink_0,kfac_diagonal_raw,log_spearman,0.6170713033849655
10,1,fc1,pink_0,kfac_diagonal_raw,log_ratio_spread,14.015190767592903
10,1,fc1,pink_0,kfac_diagonal_raw,A_raw,8.778925554890892
10,1,fc1,pink_0,kfac_diagonal_raw,A_residual,19.296265928818286
10,1,fc1,pink_0,kfac_diagonal_raw,R,2.1980213647065274
10,1,fc1,pink_0,kfac_repo,cosine,0.11863594748131687
10,1,fc1,pink_0,kfac_repo,relative_frobenius_error,1.0066943538200286
10,1,fc1,pink_0,kfac_repo,trace_ratio,0.30820653290731514
10,1,fc1,pink_0,kfac_repo,alpha_star,0.4170107566868922
10,1,fc1,pink_0,kfac_repo,shape_error,0.9929378187808189
10,1,fc1,pink_0,factor_A_repo,cosine,0.6533568467232413
10,1,fc1,pink_0,factor_A_repo,relative_frobenius_error,0.8200019135361272
10,1,fc1,pink_0,factor_A_repo,trace_ratio,0.3209848018817213
10,1,fc1,pink_0,factor_A_repo,alpha_star,1.931452727243025
10,1,fc1,pink_0,factor_A_repo,shape_error,0.7570500847631304
10,1,fc1,pink_0,factor_G_repo,cosine,0.1815790988895391
10,1,fc1,pink_0,factor_G_repo,relative_frobenius_error,1.1840109931849039
10,1,fc1,pink_0,factor_G_repo,trace_ratio,0.9601904236602616
10,1,fc1,pink_0,factor_G_repo,alpha_star,0.2159052358905711
10,1,fc1,pink_0,factor_G_repo,shape_error,0.9833763424276908
10,1,fc1,pink_0,kfac_direct_diagonal_repo,cosine,0.9685633028182451
10,1,fc1,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.7645896555179982
10,1,fc1,pink_0,kfac_direct_diagonal_repo,trace_ratio,0.2568742719607992
10,1,fc1,pink_0,kfac_direct_diagonal_repo,alpha_star,3.9440645379044326
10,1,fc1,pink_0,kfac_direct_diagonal_repo,shape_error,0.2487672173615576
10,1,fc1,pink_0,kfac_diagonal_repo,log_pearson,0.5620036940043522
10,1,fc1,pink_0,kfac_diagonal_repo,log_spearman,0.6040860364393852
10,1,fc1,pink_0,kfac_diagonal_repo,log_ratio_spread,9.287270481777007
10,1,fc1,pink_0,kfac_diagonal_repo,A_raw,8.778925554890892
10,1,fc1,pink_0,kfac_diagonal_repo,A_residual,15.019744755622815
10,1,fc1,pink_0,kfac_diagonal_repo,R,1.7108864475169236
10,1,fc2,pink_0,diagonal,log_pearson,0.6685214146218672
10,1,fc2,pink_0,diagonal,log_spearman,0.647311729509228
10,1,fc2,pink_0,diagonal,log_ratio_spread,12.76334034627767
10,1,fc2,pink_0,diagonal,A_raw,9.984217589102697
10,1,fc2,pink_0,diagonal,A_residual,19.296248253755756
10,1,fc2,pink_0,diagonal,R,1.9326750525566172
10,1,fc2,pink_0,kfac_raw,cosine,0.1847733855714242
10,1,fc2,pink_0,kfac_raw,relative_frobenius_error,1.0145753514098905
10,1,fc2,pink_0,kfac_raw,trace_ratio,0.5095252254421053
10,1,fc2,pink_0,kfac_raw,alpha_star,0.4230411005439549
10,1,fc2,pink_0,kfac_raw,shape_error,0.9827811536575545
10,1,fc2,pink_0,factor_A_raw,cosine,0.8013764822049726
10,1,fc2,pink_0,factor_A_raw,relative_frobenius_error,0.6537147255309643
10,1,fc2,pink_0,factor_A_raw,trace_ratio,0.5151590112721322
10,1,fc2,pink_0,factor_A_raw,alpha_star,1.4904936490572636
10,1,fc2,pink_0,factor_A_raw,shape_error,0.5981602910330835
10,1,fc2,pink_0,factor_G_raw,cosine,0.23057001256515997
10,1,fc2,pink_0,factor_G_raw,relative_frobenius_error,1.133720029228469
10,1,fc2,pink_0,factor_G_raw,trace_ratio,0.9890639866395529
10,1,fc2,pink_0,factor_G_raw,alpha_star,0.28382616780120346
10,1,fc2,pink_0,factor_G_raw,shape_error,0.9730557380261945
10,1,fc2,pink_0,kfac_direct_diagonal_raw,cosine,0.998964067306578
10,1,fc2,pink_0,kfac_direct_diagonal_raw,relative_frobenius_error,0.04550595820297506
10,1,fc2,pink_0,kfac_direct_diagonal_raw,trace_ratio,1.0000328451283125
10,1,fc2,pink_0,kfac_direct_diagonal_raw,alpha_star,0.9999987054943739
10,1,fc2,pink_0,kfac_direct_diagonal_raw,shape_error,0.04550595818460042
10,1,fc2,pink_0,kfac_diagonal_raw,log_pearson,0.6620836278995516
10,1,fc2,pink_0,kfac_diagonal_raw,log_spearman,0.6298129166107406
10,1,fc2,pink_0,kfac_diagonal_raw,log_ratio_spread,12.972978913672737
10,1,fc2,pink_0,kfac_diagonal_raw,A_raw,9.984217589102697
10,1,fc2,pink_0,kfac_diagonal_raw,A_residual,19.296248253755756
10,1,fc2,pink_0,kfac_diagonal_raw,R,1.9326750525566172
10,1,fc2,pink_0,kfac_repo,cosine,0.18494554283377854
10,1,fc2,pink_0,kfac_repo,relative_frobenius_error,1.0145077458839522
10,1,fc2,pink_0,kfac_repo,trace_ratio,0.5097256159253076
10,1,fc2,pink_0,kfac_repo,alpha_star,0.42340983171934893
10,1,fc2,pink_0,kfac_repo,shape_error,0.9827487706356691
10,1,fc2,pink_0,factor_A_repo,cosine,0.801378736314768
10,1,fc2,pink_0,factor_A_repo,relative_frobenius_error,0.6537122215432041
10,1,fc2,pink_0,factor_A_repo,trace_ratio,0.515359119328326
10,1,fc2,pink_0,factor_A_repo,alpha_star,1.4904933744872855
10,1,fc2,pink_0,factor_A_repo,shape_error,0.598157271110655
10,1,fc2,pink_0,factor_G_repo,cosine,0.23078419036206504
10,1,fc2,pink_0,factor_G_repo,relative_frobenius_error,1.1335903292836478
10,1,fc2,pink_0,factor_G_repo,trace_ratio,0.9890687809883705
10,1,fc2,pink_0,factor_G_repo,alpha_star,0.28407360875723286
10,1,fc2,pink_0,factor_G_repo,shape_error,0.9730049627206051
10,1,fc2,pink_0,kfac_direct_diagonal_repo,cosine,0.9989640357640568
10,1,fc2,pink_0,kfac_direct_diagonal_repo,relative_frobenius_error,0.7505487319172015
10,1,fc2,pink_0,kfac_direct_diagonal_repo,trace_ratio,0.2503195456779041
10,1,fc2,pink_0,kfac_direct_diagonal_repo,alpha_star,3.999117265327894
10,1,fc2,pink_0,kfac_direct_diagonal_repo,shape_error,0.04550665061272133
10,1,fc2,pink_0,kfac_diagonal_repo,log_pearson,0.6081985197850744
10,1,fc2,pink_0,kfac_diagonal_repo,log_spearman,0.6100183412314646
10,1,fc2,pink_0,kfac_diagonal_repo,log_ratio_spread,8.839394714519988
10,1,fc2,pink_0,kfac_diagonal_repo,A_raw,9.984217589102697
10,1,fc2,pink_0,kfac_diagonal_repo,A_residual,15.11817248666664
10,1,fc2,pink_0,kfac_diagonal_repo,R,1.5142070324235937
10,1,conv1,pink_1,diagonal,log_pearson,-0.12122825402013686
10,1,conv1,pink_1,diagonal,log_spearman,-0.137835462322747
10,1,conv1,pink_1,diagonal,log_ratio_spread,2.3510601412754166
10,1,conv1,pink_1,diagonal,A_raw,1.6307910092102458
10,1,conv1,pink_1,diagonal,A_residual,2.351060150197938
10,1,conv1,pink_1,diagonal,R,1.441668574893911
10,1,conv1,pink_1,kfac_raw,cosine,0.7880682625557861
10,1,conv1,pink_1,kfac_raw,relative_frobenius_error,0.8349382649160381
10,1,conv1,pink_1,kfac_raw,trace_ratio,0.31014199277771964
10,1,conv1,pink_1,kfac_raw,alpha_star,3.518168678282778
10,1,conv1,pink_1,kfac_raw,shape_error,0.6155878601404552
10,1,conv1,pink_1,factor_A_raw,cosine,0.83340710538701
10,1,conv1,pink_1,factor_A_raw,relative_frobenius_error,0.8444543822041127
10,1,conv1,pink_1,factor_A_raw,trace_ratio,0.25997437637277176
10,1,conv1,pink_1,factor_A_raw,alpha_star,4.27571955120146
10,1,conv1,pink_1,factor_A_raw,shape_error,0.552659566722992
10,1,conv1,pink_1,factor_G_raw,cosine,0.9455982046011355
10,1,conv1,pink_1,factor_G_raw,relative_frobenius_error,0.3837988786426412
10,1,conv1,pink_1,factor_G_raw,trace_ratio,1.1929713885841333
10,1,conv1,pink_1,factor_G_raw,alpha_star,0.8228249388560078
10,1,conv1,pink_1,factor_G_raw,shape_error,0.32533680310581065
10,1,conv1,pink_1,kfac_direct_diagonal_raw,cosine,0.7795259713727345
10,1,conv1,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.9990958654504691
10,1,conv1,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.0012311995965655416
10,1,conv1,pink_1,kfac_direct_diagonal_raw,alpha_star,671.8946468726444
10,1,conv1,pink_1,kfac_direct_diagonal_raw,shape_error,0.6263699066489343
10,1,conv1,pink_1,kfac_diagonal_raw,log_pearson,0.1925886900344729
10,1,conv1,pink_1,kfac_diagonal_raw,log_spearman,0.1765557248330013
10,1,conv1,pink_1,kfac_diagonal_raw,log_ratio_spread,1.6329938758304987
10,1,conv1,pink_1,kfac_diagonal_raw,A_raw,1.6307910092102458
10,1,conv1,pink_1,kfac_diagonal_raw,A_residual,1.632993881218427
10,1,conv1,pink_1,kfac_diagonal_raw,R,1.0013507997013351
10,1,conv1,pink_1,kfac_repo,cosine,0.8333949295685209
10,1,conv1,pink_1,kfac_repo,relative_frobenius_error,0.8440479090222813
10,1,conv1,pink_1,kfac_repo,trace_ratio,0.26070078469787206
10,1,conv1,pink_1,kfac_repo,alpha_star,4.26381345839623
10,1,conv1,pink_1,kfac_repo,shape_error,0.5526779273405805
10,1,conv1,pink_1,factor_A_repo,cosine,0.8334069715727036
10,1,conv1,pink_1,factor_A_repo,relative_frobenius_error,0.8444528148135478
10,1,conv1,pink_1,factor_A_repo,trace_ratio,0.25998046171687234
10,1,conv1,pink_1,factor_A_repo,alpha_star,4.275672495380361
10,1,conv1,pink_1,factor_A_repo,shape_error,0.5526597685140604
10,1,conv1,pink_1,factor_G_repo,cosine,0.9999855508717908
10,1,conv1,pink_1,factor_G_repo,relative_frobenius_error,0.006052567604421315
10,1,conv1,pink_1,factor_G_repo,trace_ratio,1.0027706812128987
10,1,conv1,pink_1,factor_G_repo,alpha_star,0.997226392574047
10,1,conv1,pink_1,factor_G_repo,shape_error,0.005375690433904115
10,1,conv1,pink_1,kfac_direct_diagonal_repo,cosine,0.7785989262844182
10,1,conv1,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9875071932191435
10,1,conv1,pink_1,kfac_direct_diagonal_repo,trace_ratio,0.0180202234469227
10,1,conv1,pink_1,kfac_direct_diagonal_repo,alpha_star,48.325013238922374
10,1,conv1,pink_1,kfac_direct_diagonal_repo,shape_error,0.6275218816812297
10,1,conv1,pink_1,kfac_diagonal_repo,log_pearson,0.025051661915760613
10,1,conv1,pink_1,kfac_diagonal_repo,log_spearman,-0.013614789640220322
10,1,conv1,pink_1,kfac_diagonal_repo,log_ratio_spread,1.7054590813729578
10,1,conv1,pink_1,kfac_diagonal_repo,A_raw,1.6307910092102458
10,1,conv1,pink_1,kfac_diagonal_repo,A_residual,1.7054590846985216
10,1,conv1,pink_1,kfac_diagonal_repo,R,1.0457864159580055
10,1,conv2,pink_1,diagonal,log_pearson,0.5917056467594657
10,1,conv2,pink_1,diagonal,log_spearman,0.6166885498951037
10,1,conv2,pink_1,diagonal,log_ratio_spread,3.2725399368305292
10,1,conv2,pink_1,diagonal,A_raw,3.0489555194015763
10,1,conv2,pink_1,diagonal,A_residual,3.3381405282226075
10,1,conv2,pink_1,diagonal,R,1.0948472376788856
10,1,conv2,pink_1,kfac_raw,cosine,0.6903329793130214
10,1,conv2,pink_1,kfac_raw,relative_frobenius_error,0.7804715961994764
10,1,conv2,pink_1,kfac_raw,trace_ratio,0.36024093173917765
10,1,conv2,pink_1,kfac_raw,alpha_star,1.7362718589688746
10,1,conv2,pink_1,kfac_raw,shape_error,0.7234917951661979
10,1,conv2,pink_1,factor_A_raw,cosine,0.7426470178181328
10,1,conv2,pink_1,factor_A_raw,relative_frobenius_error,0.754226149630155
10,1,conv2,pink_1,factor_A_raw,trace_ratio,0.368703408219956
10,1,conv2,pink_1,factor_A_raw,alpha_star,1.8768576282145144
10,1,conv2,pink_1,factor_A_raw,shape_error,0.6696830645356309
10,1,conv2,pink_1,factor_G_raw,cosine,0.9295573304006418
10,1,conv2,pink_1,factor_G_raw,relative_frobenius_error,0.37628202959631746
10,1,conv2,pink_1,factor_G_raw,trace_ratio,0.977048011241247
10,1,conv2,pink_1,factor_G_raw,alpha_star,0.9250951339450391
10,1,conv2,pink_1,factor_G_raw,shape_error,0.36867759560140356
10,1,conv2,pink_1,kfac_direct_diagonal_raw,cosine,0.6928087712889784
10,1,conv2,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.9978887606140121
10,1,conv2,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.004496961693105451
10,1,conv2,pink_1,kfac_direct_diagonal_raw,alpha_star,227.08616732280922
10,1,conv2,pink_1,kfac_direct_diagonal_raw,shape_error,0.7211213534662914
10,1,conv2,pink_1,kfac_diagonal_raw,log_pearson,0.630142264067668
10,1,conv2,pink_1,kfac_diagonal_raw,log_spearman,0.7052846174469541
10,1,conv2,pink_1,kfac_diagonal_raw,log_ratio_spread,2.493237441125341
10,1,conv2,pink_1,kfac_diagonal_raw,A_raw,3.0489555194015763
10,1,conv2,pink_1,kfac_diagonal_raw,A_residual,2.493237454630428
10,1,conv2,pink_1,kfac_diagonal_raw,R,0.817734938658528
10,1,conv2,pink_1,kfac_repo,cosine,0.7414119907740472
10,1,conv2,pink_1,kfac_repo,relative_frobenius_error,0.7553388634591944
10,1,conv2,pink_1,kfac_repo,trace_ratio,0.3675738633454418
10,1,conv2,pink_1,kfac_repo,alpha_star,1.8785517273278125
10,1,conv2,pink_1,kfac_repo,shape_error,0.6710501173060506
10,1,conv2,pink_1,factor_A_repo,cosine,0.7426474992592254
10,1,conv2,pink_1,factor_A_repo,relative_frobenius_error,0.7542257743268381
10,1,conv2,pink_1,factor_A_repo,trace_ratio,0.36872044115536423
10,1,conv2,pink_1,factor_A_repo,alpha_star,1.876857579500542
10,1,conv2,pink_1,factor_A_repo,shape_error,0.6696825306397195
10,1,conv2,pink_1,factor_G_repo,cosine,0.9983363459967072
10,1,conv2,pink_1,factor_G_repo,relative_frobenius_error,0.05766585530790945
10,1,conv2,pink_1,factor_G_repo,trace_ratio,0.9968903871824146
10,1,conv2,pink_1,factor_G_repo,alpha_star,1.0009026512431067
10,1,conv2,pink_1,factor_G_repo,shape_error,0.05765882640101994
10,1,conv2,pink_1,kfac_direct_diagonal_repo,cosine,0.6181415572606649
10,1,conv2,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9968892972970604
10,1,conv2,pink_1,kfac_direct_diagonal_repo,trace_ratio,0.008467135016132957
10,1,conv2,pink_1,kfac_direct_diagonal_repo,alpha_star,122.5229540142578
10,1,conv2,pink_1,kfac_direct_diagonal_repo,shape_error,0.7860668007156644
10,1,conv2,pink_1,kfac_diagonal_repo,log_pearson,0.5091704713582849
10,1,conv2,pink_1,kfac_diagonal_repo,log_spearman,0.6038372507853687
10,1,conv2,pink_1,kfac_diagonal_repo,log_ratio_spread,2.519739488515646
10,1,conv2,pink_1,kfac_diagonal_repo,A_raw,3.0489555194015763
10,1,conv2,pink_1,kfac_diagonal_repo,A_residual,2.519739659590639
10,1,conv2,pink_1,kfac_diagonal_repo,R,0.826427162861724
10,1,fc1,pink_1,diagonal,log_pearson,0.4961138002523001
10,1,fc1,pink_1,diagonal,log_spearman,0.5162582698487455
10,1,fc1,pink_1,diagonal,log_ratio_spread,14.706574245993863
10,1,fc1,pink_1,diagonal,A_raw,8.778925554890892
10,1,fc1,pink_1,diagonal,A_residual,19.627663708788468
10,1,fc1,pink_1,diagonal,R,2.2357706061026517
10,1,fc1,pink_1,kfac_raw,cosine,0.07036995239265387
10,1,fc1,pink_1,kfac_raw,relative_frobenius_error,1.037511378631868
10,1,fc1,pink_1,kfac_raw,trace_ratio,0.3329609891346043
10,1,fc1,pink_1,kfac_raw,alpha_star,0.19786577577010786
10,1,fc1,pink_1,kfac_raw,shape_error,0.9975209620856373
10,1,fc1,pink_1,factor_A_raw,cosine,0.6083735619054536
10,1,fc1,pink_1,factor_A_raw,relative_frobenius_error,0.8332503747658528
10,1,fc1,pink_1,factor_A_raw,trace_ratio,0.3456581168073413
10,1,fc1,pink_1,factor_A_raw,alpha_star,1.7158860555023798
10,1,fc1,pink_1,factor_A_raw,shape_error,0.7936508106053135
10,1,fc1,pink_1,factor_G_raw,cosine,0.11566898497734186
10,1,fc1,pink_1,factor_G_raw,relative_frobenius_error,1.331959223041824
10,1,fc1,pink_1,factor_G_raw,trace_ratio,0.9632668030769432
10,1,fc1,pink_1,factor_G_raw,alpha_star,0.11531405313051303
10,1,fc1,pink_1,factor_G_raw,shape_error,0.993287816251821
10,1,fc1,pink_1,kfac_direct_diagonal_raw,cosine,0.9714750101922941
10,1,fc1,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.23731332347925613
10,1,fc1,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.9962228556451584
10,1,fc1,pink_1,kfac_direct_diagonal_raw,alpha_star,1.0093688739235454
10,1,fc1,pink_1,kfac_direct_diagonal_raw,shape_error,0.23714195025739776
10,1,fc1,pink_1,kfac_diagonal_raw,log_pearson,0.4855796601703411
10,1,fc1,pink_1,kfac_diagonal_raw,log_spearman,0.5168417187848061
10,1,fc1,pink_1,kfac_diagonal_raw,log_ratio_spread,14.726072816028868
10,1,fc1,pink_1,kfac_diagonal_raw,A_raw,8.778925554890892
10,1,fc1,pink_1,kfac_diagonal_raw,A_residual,19.530854206625214
10,1,fc1,pink_1,kfac_diagonal_raw,R,2.2247431174244596
10,1,fc1,pink_1,kfac_repo,cosine,0.07105382460134443
10,1,fc1,pink_1,kfac_repo,relative_frobenius_error,1.037274277845233
10,1,fc1,pink_1,kfac_repo,trace_ratio,0.3333733301298938
10,1,fc1,pink_1,kfac_repo,alpha_star,0.1997941137450262
10,1,fc1,pink_1,kfac_repo,shape_error,0.9974724828332466
10,1,fc1,pink_1,factor_A_repo,cosine,0.6083737159791741
10,1,fc1,pink_1,factor_A_repo,relative_frobenius_error,0.8332502899734995
10,1,fc1,pink_1,factor_A_repo,trace_ratio,0.345731630077545
10,1,fc1,pink_1,factor_A_repo,alpha_star,1.7158861844953768
