pair,metric,seed,delta,mean,std,n
syn_diag - dp_kfc,late_snr_iqr,all,,0.0006517212138907347,0.0009180523531432424,3
syn_diag - dp_kfc,late_snr_q25,42,0.001625281302885001,,,
syn_diag - dp_kfc,late_snr_q25,7,0.0022372993149006974,,,
syn_diag - dp_kfc,late_snr_q25,91,0.001015953085123901,,,
syn_diag - dp_kfc,late_snr_q25,all,,0.0016261779009698666,0.0006106736085369935,3
syn_diag - dp_kfc,late_snr_q75,42,0.0013500233130108001,,,
syn_diag - dp_kfc,late_snr_q75,7,0.003797877720370702,,,
syn_diag - dp_kfc,late_snr_q75,91,0.0016857963112003015,,,
syn_diag - dp_kfc,late_snr_q75,all,,0.0022778991148606014,0.001327003051045707,3
syn_diag - dp_kfc,mean_refresh_time,42,0.37134750493957347,,,
syn_diag - dp_kfc,mean_refresh_time,7,0.3690522244432941,,,
syn_diag - dp_kfc,mean_refresh_time,91,0.3631140493477384,,,
syn_diag - dp_kfc,mean_refresh_time,all,,0.36783792624353534,0.00424892196140776,3
syn_diag - dp_kfc,number_of_refreshes,42,0.0,,,
syn_diag - dp_kfc,number_of_refreshes,7,0.0,,,
syn_diag - dp_kfc,number_of_refreshes,91,0.0,,,
syn_diag - dp_kfc,number_of_refreshes,all,,0.0,0.0,3
syn_diag - dp_kfc,oracle_A_diag_new_conv1,42,-1.499116884353012,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv1,7,-1.41689454670646,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv1,91,-0.11270555182575737,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv1,all,,-1.0095723276284099,0.7777966561743499,3
syn_diag - dp_kfc,oracle_A_diag_new_conv2,42,-0.5746431599468791,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv2,7,0.16341374469014225,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv2,91,-0.2691899229448438,,,
syn_diag - dp_kfc,oracle_A_diag_new_conv2,all,,-0.22680644606719355,0.37084938715706955,3
syn_diag - dp_kfc,oracle_A_diag_new_fc1,42,4.035704165800427,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc1,7,4.0461592903711505,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc1,91,8.27166909032637,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc1,all,,5.451177515499315,2.4426229488318993,3
syn_diag - dp_kfc,oracle_A_diag_new_fc2,42,10.207294575341216,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc2,7,9.3754343046262,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc2,91,10.323428117955912,,,
syn_diag - dp_kfc,oracle_A_diag_new_fc2,all,,9.968718999307775,0.5170703981447958,3
syn_diag - dp_kfc,oracle_A_diag_old_conv1,42,-1.511473825714596,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv1,7,-1.4049678770956264,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv1,91,-0.11921261397700711,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv1,all,,-1.0118847722624098,0.7749087468252285,3
syn_diag - dp_kfc,oracle_A_diag_old_conv2,42,-0.5843682542439479,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv2,7,0.14155640553426352,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv2,91,-0.2591965727950032,,,
syn_diag - dp_kfc,oracle_A_diag_old_conv2,all,,-0.2340028071682292,0.3636175151011989,3
syn_diag - dp_kfc,oracle_A_diag_old_fc1,42,4.048066020940379,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc1,7,4.07165599778747,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc1,91,8.316421290780312,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc1,all,,5.47871443650272,2.457554529377208,3
syn_diag - dp_kfc,oracle_A_diag_old_fc2,42,10.219977495802436,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc2,7,9.395062568414687,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc2,91,10.268143892698774,,,
syn_diag - dp_kfc,oracle_A_diag_old_fc2,all,,9.961061318971966,0.4907605726541142,3
syn_diag - dp_kfc,oracle_A_diag_raw_conv1,42,-0.7185565632224962,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv1,7,-0.39096436881222907,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv1,91,0.15442781073413014,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv1,all,,-0.31836437376686505,0.44099716411055395,3
syn_diag - dp_kfc,oracle_A_diag_raw_conv2,42,-0.6679163714834608,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv2,7,-0.16863667908485702,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv2,91,-0.5029092414354905,,,
syn_diag - dp_kfc,oracle_A_diag_raw_conv2,all,,-0.4464874306679361,0.2543769218268992,3
syn_diag - dp_kfc,oracle_A_diag_raw_fc1,42,0.0553536794653926,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc1,7,0.050838087206987126,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc1,91,0.09018921771066069,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc1,all,,0.06546032812768014,0.021534533390962427,3
syn_diag - dp_kfc,oracle_A_diag_raw_fc2,42,0.6716795370522792,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc2,7,0.6221540524058504,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc2,91,1.7253127913104205,,,
syn_diag - dp_kfc,oracle_A_diag_raw_fc2,all,,1.0063821269228501,0.6231044603876071,3
syn_diag - dp_kfc,oracle_R_diag_new_conv1,42,-0.3939468710167807,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv1,7,-0.3082278534347854,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv1,91,-0.1452456656600214,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv1,all,,-0.2824734633705292,0.12633502618894982,3
syn_diag - dp_kfc,oracle_R_diag_new_conv2,42,-0.058075921123499796,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv2,7,0.05455729410990817,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv2,91,0.038772153556293376,,,
syn_diag - dp_kfc,oracle_R_diag_new_conv2,all,,0.011751175514233917,0.06098491808812976,3
syn_diag - dp_kfc,oracle_R_diag_new_fc1,42,0.37805601788030785,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc1,7,0.38114227611665497,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc1,91,0.7874295678095509,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc1,all,,0.5155426206021713,0.2354660597491424,3
syn_diag - dp_kfc,oracle_R_diag_new_fc2,42,0.8106392594026999,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc2,7,0.7380331655130076,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc2,91,0.7856172041988959,,,
syn_diag - dp_kfc,oracle_R_diag_new_fc2,all,,0.7780965430382011,0.036882671753822156,3
syn_diag - dp_kfc,oracle_R_diag_old_conv1,42,-0.39223189406445624,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv1,7,-0.30771844265035,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv1,91,-0.14284908904961924,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv1,all,,-0.28093314192147517,0.126830734093197,3
syn_diag - dp_kfc,oracle_R_diag_old_conv2,42,-0.05395192744012922,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv2,7,0.056512344972187156,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv2,91,0.04125920016888551,,,
syn_diag - dp_kfc,oracle_R_diag_old_conv2,all,,0.014606539233647816,0.05986119044165568,3
syn_diag - dp_kfc,oracle_R_diag_old_fc1,42,0.38001162310369596,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc1,7,0.38536397388438914,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc1,91,0.7917284265695348,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc1,all,,0.5190346745192066,0.23617487952825186,3
syn_diag - dp_kfc,oracle_R_diag_old_fc2,42,0.8117061191083117,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc2,7,0.7393723629771284,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc2,91,0.7875337472509454,,,
syn_diag - dp_kfc,oracle_R_diag_old_fc2,all,,0.7795374097787952,0.03682389344892471,3
syn_diag - dp_kfc,oracle_R_full_new_conv1,42,-0.04747229713989476,,,
syn_diag - dp_kfc,oracle_R_full_new_conv1,7,-0.12448388345788552,,,
syn_diag - dp_kfc,oracle_R_full_new_conv1,91,0.01545859447178255,,,
syn_diag - dp_kfc,oracle_R_full_new_conv1,all,,-0.052165862041999245,0.07008920349020675,3
syn_diag - dp_kfc,oracle_R_full_new_conv2,42,-0.03853492697923899,,,
syn_diag - dp_kfc,oracle_R_full_new_conv2,7,-0.014859243510716658,,,
syn_diag - dp_kfc,oracle_R_full_new_conv2,91,-0.0456893079478915,,,
syn_diag - dp_kfc,oracle_R_full_new_conv2,all,,-0.03302782614594905,0.016135964117185726,3
syn_diag - dp_kfc,oracle_R_full_new_fc1,42,-0.06260524465756379,,,
syn_diag - dp_kfc,oracle_R_full_new_fc1,7,-0.044443659984826134,,,
syn_diag - dp_kfc,oracle_R_full_new_fc1,91,-0.05278793210758215,,,
syn_diag - dp_kfc,oracle_R_full_new_fc1,all,,-0.05327894558332402,0.009090743101159272,3
syn_diag - dp_kfc,oracle_R_full_new_fc2,42,-0.05460344319495469,,,
syn_diag - dp_kfc,oracle_R_full_new_fc2,7,-0.019576666595209513,,,
syn_diag - dp_kfc,oracle_R_full_new_fc2,91,-0.015783422508357736,,,
syn_diag - dp_kfc,oracle_R_full_new_fc2,all,,-0.029987844099507315,0.021401938330358104,3
syn_diag - dp_kfc,oracle_R_full_old_conv1,42,-0.04576590422932081,,,
syn_diag - dp_kfc,oracle_R_full_old_conv1,7,-0.1225388779681078,,,
syn_diag - dp_kfc,oracle_R_full_old_conv1,91,0.015543431745128289,,,
syn_diag - dp_kfc,oracle_R_full_old_conv1,all,,-0.05092045015076677,0.06918531687921749,3
syn_diag - dp_kfc,oracle_R_full_old_conv2,42,-0.0380172295388117,,,
syn_diag - dp_kfc,oracle_R_full_old_conv2,7,-0.010258019275995345,,,
syn_diag - dp_kfc,oracle_R_full_old_conv2,91,-0.040602810772404574,,,
syn_diag - dp_kfc,oracle_R_full_old_conv2,all,,-0.029626019862403874,0.01682292758752821,3
syn_diag - dp_kfc,oracle_R_full_old_fc1,42,-0.06659721223194137,,,
syn_diag - dp_kfc,oracle_R_full_old_fc1,7,-0.049525408276906546,,,
syn_diag - dp_kfc,oracle_R_full_old_fc1,91,-0.04937938098352568,,,
syn_diag - dp_kfc,oracle_R_full_old_fc1,all,,-0.0551673338307912,0.009898834334981692,3
syn_diag - dp_kfc,oracle_R_full_old_fc2,42,-0.0658935492017716,,,
syn_diag - dp_kfc,oracle_R_full_old_fc2,7,-0.013512368633948446,,,
syn_diag - dp_kfc,oracle_R_full_old_fc2,91,-0.01359911311907136,,,
syn_diag - dp_kfc,oracle_R_full_old_fc2,all,,-0.031001676984930466,0.03021727885248277,3
syn_diag - dp_kfc,oracle_S_full_new_conv1,42,-3.2952357454007855,,,
syn_diag - dp_kfc,oracle_S_full_new_conv1,7,-3.6255048484645975,,,
syn_diag - dp_kfc,oracle_S_full_new_conv1,91,-3.053651839474977,,,
syn_diag - dp_kfc,oracle_S_full_new_conv1,all,,-3.3247974777801197,0.2870703537263493,3
syn_diag - dp_kfc,oracle_S_full_new_conv2,42,-0.938422359758615,,,
syn_diag - dp_kfc,oracle_S_full_new_conv2,7,-0.6581134946010447,,,
syn_diag - dp_kfc,oracle_S_full_new_conv2,91,-0.7339980517645763,,,
syn_diag - dp_kfc,oracle_S_full_new_conv2,all,,-0.7768446353747454,0.14498323098475432,3
syn_diag - dp_kfc,oracle_S_full_new_fc1,42,-1.0840569209459368,,,
syn_diag - dp_kfc,oracle_S_full_new_fc1,7,-0.9237938033358404,,,
syn_diag - dp_kfc,oracle_S_full_new_fc1,91,-0.8981704500810146,,,
syn_diag - dp_kfc,oracle_S_full_new_fc1,all,,-0.9686737247875973,0.1007427442786367,3
syn_diag - dp_kfc,oracle_S_full_new_fc2,42,-1.1420540462896867,,,
syn_diag - dp_kfc,oracle_S_full_new_fc2,7,-0.845175687058985,,,
syn_diag - dp_kfc,oracle_S_full_new_fc2,91,-0.8251947886694833,,,
syn_diag - dp_kfc,oracle_S_full_new_fc2,all,,-0.9374748406727184,0.17745224034445228,3
syn_diag - dp_kfc,oracle_S_full_old_conv1,42,-3.297806758648173,,,
syn_diag - dp_kfc,oracle_S_full_old_conv1,7,-3.623821668381831,,,
syn_diag - dp_kfc,oracle_S_full_old_conv1,91,-3.053329350143393,,,
syn_diag - dp_kfc,oracle_S_full_old_conv1,all,,-3.324985925724466,0.28621565581653213,3
syn_diag - dp_kfc,oracle_S_full_old_conv2,42,-0.9261238359710955,,,
syn_diag - dp_kfc,oracle_S_full_old_conv2,7,-0.6451745125146289,,,
syn_diag - dp_kfc,oracle_S_full_old_conv2,91,-0.6967953162753755,,,
syn_diag - dp_kfc,oracle_S_full_old_conv2,all,,-0.7560312215870333,0.14954865411039425,3
syn_diag - dp_kfc,oracle_S_full_old_fc1,42,-1.0938838201055425,,,
syn_diag - dp_kfc,oracle_S_full_old_fc1,7,-0.9571063029216056,,,
syn_diag - dp_kfc,oracle_S_full_old_fc1,91,-0.936695390804342,,,
syn_diag - dp_kfc,oracle_S_full_old_fc1,all,,-0.9958951712771634,0.08547211713636921,3
syn_diag - dp_kfc,oracle_S_full_old_fc2,42,-1.3302694307676468,,,
syn_diag - dp_kfc,oracle_S_full_old_fc2,7,-0.8116784374257584,,,
syn_diag - dp_kfc,oracle_S_full_old_fc2,91,-0.7918108662350622,,,
syn_diag - dp_kfc,oracle_S_full_old_fc2,all,,-0.9779195781428225,0.30530557492421573,3
syn_diag - dp_kfc,oracle_S_full_raw_conv1,42,-3.002843569014299,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv1,7,-2.4641258695608705,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv1,91,-3.2110420911116364,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv1,all,,-2.892670509895602,0.3854536777883915,3
syn_diag - dp_kfc,oracle_S_full_raw_conv2,42,-0.5920284592584544,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv2,7,-0.48455820321965426,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv2,91,-0.2757537690739227,,,
syn_diag - dp_kfc,oracle_S_full_raw_conv2,all,,-0.4507801438506771,0.16082020359358146,3
syn_diag - dp_kfc,oracle_S_full_raw_fc1,42,-0.5783578101327382,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc1,7,-0.4791101998554552,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc1,91,-0.38436708797084407,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc1,all,,-0.4806116993196792,0.09700407695918818,3
syn_diag - dp_kfc,oracle_S_full_raw_fc2,42,-0.6179034012823976,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc2,7,-0.5897602752704056,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc2,91,-0.39549309833267543,,,
syn_diag - dp_kfc,oracle_S_full_raw_fc2,all,,-0.5343855916284929,0.12110471669542124,3
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv1,42,-0.004797834660532,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv1,7,0.01377883993134625,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv1,91,-0.01875584452489848,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv1,all,,-0.00325827975136141,0.016321890060762463,3
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv2,42,0.00030640845423814816,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv2,7,0.002598282651332051,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv2,91,0.012712674730629701,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_conv2,all,,0.005205788612066634,0.006601376843631362,3
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc1,42,-0.0045911048125413,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc1,7,0.006015722624810302,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc1,91,0.023666251367987754,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc1,all,,0.008363623060085585,0.014274243304595704,3
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc2,42,0.05489554671827006,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc2,7,0.02636610498490887,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc2,91,0.03144478571322405,,,
syn_diag - dp_kfc,oracle_private_delta_stale_diag_fc2,all,,0.037568812472134325,0.015218739737974349,3
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv1,42,0.0016538221809682696,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv1,7,0.008750244511394209,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv1,91,0.0011239569013818,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv1,all,,0.0038426745312480927,0.004258329676780712,3
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv2,42,0.0209505160001954,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv2,7,0.00017911089047114984,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv2,91,0.01432733143235235,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_conv2,all,,0.011818986107672966,0.010610450733072105,3
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc1,42,-0.0232882873190672,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc1,7,-0.00465745722519715,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc1,91,0.0098790389185969,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc1,all,,-0.006022235208555817,0.016625728454621343,3
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc2,42,0.012870983307097402,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc2,7,-0.0495163937590064,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc2,91,-0.0007283986012147498,,,
syn_diag - dp_kfc,oracle_private_delta_stale_full_fc2,all,,-0.01245793635104125,0.03280598643792787,3
syn_diag - dp_kfc,peak_cuda_memory,42,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory,7,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory,91,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory,all,,-414433280.0,0.0,3
syn_diag - dp_kfc,peak_cuda_memory_allocated,42,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_allocated,7,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_allocated,91,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_allocated,all,,-414433280.0,0.0,3
syn_diag - dp_kfc,peak_cuda_memory_core,42,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_core,7,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_core,91,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_core,all,,-414433280.0,0.0,3
syn_diag - dp_kfc,peak_cuda_memory_overall,42,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_overall,7,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_overall,91,-414433280.0,,,
syn_diag - dp_kfc,peak_cuda_memory_overall,all,,-414433280.0,0.0,3
syn_diag - dp_kfc,peak_cuda_memory_reserved,42,-499122176.0,,,
syn_diag - dp_kfc,peak_cuda_memory_reserved,7,-499122176.0,,,
syn_diag - dp_kfc,peak_cuda_memory_reserved,91,-499122176.0,,,
syn_diag - dp_kfc,peak_cuda_memory_reserved,all,,-499122176.0,0.0,3
syn_diag - dp_kfc,preconditioner_state_bytes,42,-9241476.0,,,
syn_diag - dp_kfc,preconditioner_state_bytes,7,-9241476.0,,,
syn_diag - dp_kfc,preconditioner_state_bytes,91,-9241476.0,,,
syn_diag - dp_kfc,preconditioner_state_bytes,all,,-9241476.0,0.0,3
syn_diag - dp_kfc,refresh_A_new_diag_conv1,42,-1.4846729666481813,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv1,7,-2.2887924025275446,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv1,91,-1.05558661899788,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv1,all,,-1.6096839960578686,0.6260350982479383,3
syn_diag - dp_kfc,refresh_A_new_diag_conv2,42,-2.0533363773120725,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv2,7,-0.7171123378185524,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv2,91,-0.956340398178888,,,
syn_diag - dp_kfc,refresh_A_new_diag_conv2,all,,-1.2422630377698376,0.7125219209281123,3
syn_diag - dp_kfc,refresh_A_new_diag_fc1,42,-2.706399317463919,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc1,7,-2.129947064068074,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc1,91,-2.60023709372384,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc1,all,,-2.478861158418611,0.306795352580024,3
syn_diag - dp_kfc,refresh_A_new_diag_fc2,42,-0.6395073383151069,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc2,7,0.16418526752590235,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc2,91,0.5379554557184628,,,
syn_diag - dp_kfc,refresh_A_new_diag_fc2,all,,0.020877794976419433,0.601670534096299,3
syn_diag - dp_kfc,refresh_A_old_diag_conv1,42,-1.4638917843864634,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv1,7,-2.274011669701745,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv1,91,-1.056286265354785,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv1,all,,-1.598063239814331,0.6198510100715461,3
syn_diag - dp_kfc,refresh_A_old_diag_conv2,42,-2.0384477945927,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv2,7,-0.691183460045977,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv2,91,-0.9366146226436378,,,
syn_diag - dp_kfc,refresh_A_old_diag_conv2,all,,-1.222081959094105,0.717564629089603,3
syn_diag - dp_kfc,refresh_A_old_diag_fc1,42,-2.73390319748846,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc1,7,-2.150794446883418,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc1,91,-2.7062423138249097,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc1,all,,-2.530313319398929,0.3289638461409486,3
syn_diag - dp_kfc,refresh_A_old_diag_fc2,42,-0.6081272318450383,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc2,7,0.3212946592135717,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc2,91,0.5873316603239311,,,
syn_diag - dp_kfc,refresh_A_old_diag_fc2,all,,0.10016636256415486,0.6276573773969117,3
syn_diag - dp_kfc,refresh_S_new_full_conv1,42,0.4069883453957397,,,
syn_diag - dp_kfc,refresh_S_new_full_conv1,7,0.06306891203404197,,,
syn_diag - dp_kfc,refresh_S_new_full_conv1,91,0.5052170229506077,,,
syn_diag - dp_kfc,refresh_S_new_full_conv1,all,,0.3250914267934631,0.23217249396554893,3
syn_diag - dp_kfc,refresh_S_new_full_conv2,42,0.9953985937875862,,,
syn_diag - dp_kfc,refresh_S_new_full_conv2,7,0.7383673304198008,,,
syn_diag - dp_kfc,refresh_S_new_full_conv2,91,0.9416383778325927,,,
syn_diag - dp_kfc,refresh_S_new_full_conv2,all,,0.8918014340133267,0.13556938560767867,3
syn_diag - dp_kfc,refresh_S_new_full_fc1,42,1.355977984467838,,,
syn_diag - dp_kfc,refresh_S_new_full_fc1,7,1.260752566255012,,,
syn_diag - dp_kfc,refresh_S_new_full_fc1,91,1.3576316465644125,,,
syn_diag - dp_kfc,refresh_S_new_full_fc1,all,,1.3247873990957542,0.055461955539709805,3
syn_diag - dp_kfc,refresh_S_new_full_fc2,42,1.9734010705410658,,,
syn_diag - dp_kfc,refresh_S_new_full_fc2,7,1.8399274200077624,,,
syn_diag - dp_kfc,refresh_S_new_full_fc2,91,2.044867597311295,,,
syn_diag - dp_kfc,refresh_S_new_full_fc2,all,,1.952732029286708,0.10402175742642314,3
syn_diag - dp_kfc,refresh_S_old_full_conv1,42,0.40877578832120376,,,
syn_diag - dp_kfc,refresh_S_old_full_conv1,7,0.06580710559566505,,,
syn_diag - dp_kfc,refresh_S_old_full_conv1,91,0.4979905311983148,,,
syn_diag - dp_kfc,refresh_S_old_full_conv1,all,,0.3241911417050612,0.22817000279132568,3
syn_diag - dp_kfc,refresh_S_old_full_conv2,42,0.9924450335756003,,,
syn_diag - dp_kfc,refresh_S_old_full_conv2,7,0.7383772593710191,,,
syn_diag - dp_kfc,refresh_S_old_full_conv2,91,0.9386453200938922,,,
syn_diag - dp_kfc,refresh_S_old_full_conv2,all,,0.8898225376801706,0.1338856098850087,3
syn_diag - dp_kfc,refresh_S_old_full_fc1,42,1.342913049837439,,,
syn_diag - dp_kfc,refresh_S_old_full_fc1,7,1.2815187440938476,,,
syn_diag - dp_kfc,refresh_S_old_full_fc1,91,1.3390281687187835,,,
syn_diag - dp_kfc,refresh_S_old_full_fc1,all,,1.3211533208833568,0.034379468193809284,3
syn_diag - dp_kfc,refresh_S_old_full_fc2,42,1.9133658224639487,,,
syn_diag - dp_kfc,refresh_S_old_full_fc2,7,1.8175584814976644,,,
syn_diag - dp_kfc,refresh_S_old_full_fc2,91,1.9637203013061955,,,
syn_diag - dp_kfc,refresh_S_old_full_fc2,all,,1.8982148684226028,0.07424946429912882,3
syn_diag - dp_kfc,refresh_delta_stale_diag_conv1,42,0.015508817939038893,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv1,7,0.019633339188207304,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv1,91,0.00148216428075705,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv1,all,,0.012208107136001081,0.009515109378466481,3
syn_diag - dp_kfc,refresh_delta_stale_diag_conv2,42,0.0215269251346907,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv2,7,0.01663078176902725,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv2,91,0.024271546162382453,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_conv2,all,,0.020809751022033467,0.00387053925953354,3
syn_diag - dp_kfc,refresh_delta_stale_diag_fc1,42,0.0029966379258469997,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc1,7,0.04621697672328025,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc1,91,0.033219620865997994,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc1,all,,0.027477745171708413,0.02217490188947256,3
syn_diag - dp_kfc,refresh_delta_stale_diag_fc2,42,-0.019522239911368658,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc2,7,0.048821379891255595,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc2,91,-0.0729070124365102,,,
syn_diag - dp_kfc,refresh_delta_stale_diag_fc2,all,,-0.014535957485541087,0.06101719129883155,3
syn_diag - dp_kfc,refresh_delta_stale_full_conv1,42,0.0018218225266110081,,,
syn_diag - dp_kfc,refresh_delta_stale_full_conv1,7,0.0054819981788484,,,
syn_diag - dp_kfc,refresh_delta_stale_full_conv1,91,-0.002529019816793171,,,
syn_diag - dp_kfc,refresh_delta_stale_full_conv1,all,,0.001591600296222079,0.0040104680572406026,3
