seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_dp_previous_raw,beta_oracle_current,lag_prediction_positive,lag_ratio,lag_log10_abs_ratio_error
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,3,4,0.09302191123162047,0.14245391256874287,True,0.6529965344878234,0.18508912355924306
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,4,5,0.12932718670659207,0.15379947616465614,True,0.8408818412888203,0.0752650259398566
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,5,6,0.11995008053386436,0.16638876645583617,True,0.7209025169719145,0.14212345817028493
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,6,7,0.2316535970851028,0.17712931229261153,True,1.3078219188387015,0.11654861177802775
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,7,8,0.14740141106485918,0.18204307266678693,True,0.8097062354834226,0.0916725162436243
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,8,9,0.15939283867522083,0.1777986891555529,True,0.8964792678295331,0.04745974957234326
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,9,10,0.18089106682572367,0.14563351432873703,True,1.2420977936259927,0.09415579033343913
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,10,11,0.14242837049374965,0.11835187072482395,True,1.2034315099666246,0.0804213786243702
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,11,12,0.121314203102603,0.07590018545378922,True,1.598338691497183,0.20366881268926768
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,12,13,0.0925570109754585,0.050261694698483406,True,1.8415019933311423,0.2651721932926136
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,13,14,0.08076577179618752,0.0377255764936109,True,2.1408757480449845,0.3305914624815856
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,14,15,0.0033133561488739374,0.026063139834626263,True,0.12712805018495768,0.8957586139110534
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,15,16,-0.004544364531575984,0.02072854480574821,False,,
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,16,17,0.016925030058369605,0.015147722868691284,True,1.1173316415335155,0.048182097655150184
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,17,18,-0.021609139344012217,0.011583175070760477,False,,
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,18,19,0.002699898602588307,0.00886352980427281,True,0.3046076069250398,0.5162592552865227
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,19,20,0.03271192643242005,0.007438729587364978,True,4.397515200442661,0.6432073493135718
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,20,21,-0.0028434474737127915,0.006127629132580207,False,,
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,21,22,0.037714126452534594,0.004879327184519814,True,7.729370264856738,0.8881441120763423
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv2,22,23,-0.0026658667100072316,0.004351845628365467,False,,
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,0,1,0.21682871066287177,0.13618210169375342,True,1.5921968303182499,0.20199675500788647
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,1,2,0.1382764700220677,0.10443832041651971,True,1.324001281048901,0.12188840530926995
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,2,3,0.1057326781129627,0.08358564017246811,True,1.264962233881287,0.10207755961318293
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,3,4,0.06999239000308927,0.06196149829383269,True,1.129610999255903,0.05292891254349934
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,4,5,0.05484827931484543,0.051775121487319276,True,1.0593558786391033,0.02504188094373572
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,5,6,0.06029786860919896,0.036851261613866364,True,1.636249777307763,0.21384960045169765
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,6,7,0.021855445747233335,0.026202388011151705,True,0.8341012940473854,0.07878120502828086
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,7,8,0.015928111988959267,0.017937856645138507,True,0.8879607137052287,0.05160624840885789
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,8,9,0.018867391932197677,0.01203763046809904,True,1.5673675963220677,0.19517086394269317
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,9,10,0.013468991967155695,0.00729916144720214,True,1.8452793604556492,0.26606212416450714
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,10,11,0.005613968797929344,0.004567429644785236,True,1.2291308754671177,0.08959812818104496
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,11,12,0.004855858075690778,0.0032770212637350266,True,1.4817902249911714,0.1707867255210324
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,12,13,0.002171630969162103,0.0023578238865622275,True,0.9210318809384873,0.035725336712999274
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,13,14,0.002569798217955866,0.001754682992893509,True,1.4645370294027953,0.16570035687251386
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,14,15,0.0022318162823508477,0.0012568476607367708,True,1.77572537394273,0.24937580051715033
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,15,16,0.002115452409463532,0.0010040310317014959,True,2.1069591901741815,0.3236561238122754
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,16,17,0.0014345667057687353,0.0008522557729571607,True,1.6832584199354492,0.22615079555784004
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,17,18,0.0017139434509769534,0.0007037893509213012,True,2.4353074520569282,0.3865537977078693
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,18,19,0.0009200067120265359,0.0006199256107419206,True,1.4840598550614506,0.17145141724940022
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,19,20,0.0010617429852686011,0.0005446340858558396,True,1.949461138849169,0.28991458225209754
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,20,21,0.0003515733905639174,0.000501318981464931,True,0.701296786203,0.15409815131582055
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,21,22,0.00040265107570495014,0.00043528949722820414,True,0.9250190465630669,0.03384932484790973
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc1,22,23,0.0002380414667651753,0.00032721892739246544,True,0.7274685137014371,0.1381857990728363
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,0,1,4.713283754967526,4.229497167840959,True,1.114383948712638,0.04703484799977941
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,1,2,3.980425906732298,3.2646310487375216,True,1.2192575048477787,0.08609543746757921
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,2,3,3.426030367565084,2.743197275535504,True,1.248918697214834,0.09653416735713823
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,3,4,2.6037429512062435,2.026591699686746,True,1.2847891124831454,0.1088318476664503
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,4,5,2.2333845050084373,1.8146862951391431,True,1.2307275979274368,0.09016193935842899
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,5,6,2.0143320952921955,1.4068180827818948,True,1.4318355158678227,0.15589313064370772
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,6,7,1.2157557440190003,1.0899981562865582,True,1.1153741288525454,0.04742056679451903
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,7,8,1.3202210164752766,0.8288389826475744,True,1.5928558430710777,0.20217647298149014
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,8,9,0.8010948648962565,0.5754001195550321,True,1.3922396566684039,0.14371400008054475
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,9,10,0.5691137417503227,0.32153863505677094,True,1.7699700120013255,0.24796590832074764
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,10,11,0.28344651260542336,0.18381209916250982,True,1.5420449137835368,0.18809702321188007
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,11,12,0.1840797355760042,0.11783827593307662,True,1.5621387373364815,0.19371960200222083
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,12,13,0.12211934167661666,0.07735423790286178,True,1.5787026669433293,0.1983003426332301
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,13,14,0.07340146317134981,0.05686829398043517,True,1.2907273637679841,0.11083451731262914
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,14,15,0.05720379588268285,0.04094347095487403,True,1.3971408517301864,0.1452401914009547
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,15,16,0.03787945480117885,0.031233017678483622,True,1.2128016316295287,0.08378977256174494
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,16,17,0.029531295589025654,0.025276752333909757,True,1.1683184294767275,0.06756122746549635
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,17,18,0.021577356180320303,0.02095705483777451,True,1.0295986887159219,0.01266798078463448
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,18,19,0.021260427995146016,0.01718928045415147,True,1.236842231520593,0.09231430565189394
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,19,20,0.01650235214649181,0.015579391121696552,True,1.0592424323637335,0.024995369916915023
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,20,21,0.01555929712741128,0.0138617366465728,True,1.1224637665626251,0.05017233075697285
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,21,22,0.013837492725932916,0.011998733471694641,True,1.153246112064741,0.06192199914705028
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,fc2,22,23,0.010988124620810849,0.00892349521060466,True,1.231370036233402,0.09038858140032438
