method,seed,step,G_diag_new,G_full_new,G_diag_conv,G_diag_fc,G_full_conv,G_full_fc,diag_deep_gap,full_deep_gap,diag_fc_over_conv,full_fc_over_conv
syn_diag,42,250,0.8606764887824386,0.9782666610266719,0.6092546597741944,1.2158528563694753,0.9484041660643019,1.0090694392957658,0.6909647080752604,0.06200309099141711,1.9956398147534924,1.0639656334315921
syn_diag,42,300,0.853782439793482,0.9924115768147463,0.61293435866795,1.1892700159342964,0.9852153337222347,0.9996603829489344,0.6628371177964425,0.01455537405239865,1.9402893623370354,1.0146618193325565
syn_diag,42,350,0.8258739557485956,0.9863152036408546,0.5816623540812927,1.172618076445958,0.9778990192028029,0.9948038210797626,0.7011040683539571,0.017139140620057954,2.015977255908285,1.0172868584025585
syn_diag,42,400,0.8230654196052252,0.9738597662370098,0.5856062520457969,1.1568125896595567,0.959769374417478,0.9881570193577248,0.6807760956248037,0.029148590976780818,1.9754102447135231,1.029577569046185
syn_diag,42,450,0.8209990471097564,0.9779148211452707,0.5864221051356101,1.1494100059534016,0.9739549874979796,0.9818907543892739,0.672964205201647,0.008114965582994422,1.9600386750216392,1.008147981162539
syn_diag,42,500,0.8152057052651995,0.9556659324748704,0.5810063249038624,1.1438091349640545,0.9747614619715517,0.9369444834696575,0.677357674924064,-0.039568755425766565,1.968668990227116,0.9612038637376927
syn_diag,42,550,0.8125435325899993,0.968873340652769,0.5817609664868344,1.134876745583062,0.9833888792629719,0.9545720620017617,0.668219676955723,-0.029741509019682418,1.950761242089529,0.9706964173900281
syn_diag,42,600,0.8108105229186379,0.9627592595501374,0.5825332758330591,1.1285427482841253,0.9846284919408919,0.9413757568831067,0.6612961664621879,-0.044922028045138764,1.9373017733111269,0.9560720257317299
syn_diag,42,650,0.8055041804608898,0.990966109996098,0.5771003271468593,1.1243053490331067,1.0010170528509508,0.9810160859537508,0.666904527803338,-0.020182958047951078,1.948197386391354,0.9800193544752948
syn_diag,42,700,0.8124307696921406,0.9389309920738587,0.5888035988441654,1.1209913744383433,0.9736158820970264,0.9054817449957587,0.6438760489549437,-0.07254973731094824,1.903845996591859,0.9300194888414138
syn_diag,42,750,0.8063295335915924,0.9785536565038485,0.5859526165562038,1.1095902610064918,0.9884525460686389,0.968753899684485,0.6385071647425524,-0.02013002931776811,1.8936518579400548,0.980071227028044
syn_diag,42,800,0.7813557301044443,0.9778268466379008,0.5644093880777986,1.0816913925657363,0.9913604473025986,0.9644780005167696,0.6505013457120974,-0.02749116611386487,1.9165014179683262,0.972883276855584
syn_diag,42,850,0.7005041822523564,0.9974139559593576,0.5812344606494325,0.844248134917466,0.994445377135561,1.0003913964666973,0.37329222792655087,0.005961427039294238,1.4525087414365616,1.005979231708295
syn_diag,42,900,0.8086664443493212,0.9905155672703624,0.5983591623373384,1.0928911252267242,0.9870102679336763,0.99403331543746,0.6023906926861647,0.007090280077267944,1.826480137711307,1.0071154756256857
syn_diag,42,950,0.7276934713788781,1.0098662234283706,0.5926291240797935,0.893539933781829,0.9964847181090853,1.0234274251156543,0.4106222470548174,0.02667869008354905,1.5077556898157438,1.0270377523276977
syn_diag,42,1000,0.7331401398380857,0.9997389640644896,0.5975805369830458,0.899451088811243,1.0016348828379726,0.9978466339319946,0.4088956112858977,-0.003789235766313667,1.5051545911321433,0.9962179343282808
syn_diag,42,1050,0.7222862476321816,1.0014296376194372,0.5885546964287558,0.886404316683128,0.990067534026806,1.012922133729359,0.4095033213989932,0.022821477303908398,1.5060695667907678,1.0230838795507198
syn_diag,42,1100,0.7591098337042331,0.9974965985912273,0.5994327780925509,0.961321703928405,0.9854535247232062,1.0096868489871638,0.4723252742752133,0.02429354485470453,1.6037189474146163,1.0245910371783025
syn_diag,42,1150,0.7953932126559612,0.9825620325465559,0.6038776763147915,1.0476465475590473,0.9918328360553198,0.9733778845653908,0.5509298894485309,-0.018782203683637436,1.734865501159752,0.98139308276652
syn_diag,91,0,0.959960107006874,1.0711489882200746,0.8679421016038934,1.0617337324018978,1.0197628914597183,1.1251244427246463,0.20153343836599463,0.09832350437405403,1.2232771407676752,1.1033196561154626
syn_diag,91,50,1.1091704660119153,1.0561724014293035,0.8807921771375743,1.396764361226758,1.0232914831335924,1.0901098659836217,0.4610919663474152,0.06325410950794227,1.5858046852391514,1.0652975070655464
syn_diag,91,100,1.0838184635069892,1.0566931626600518,0.8687107511673465,1.352190542433343,1.0395694603392605,1.0740989251916875,0.4424709630791384,0.03267545396521389,1.5565486447776906,1.0332151589381613
syn_diag,91,150,1.0473950608366531,1.041710042135335,0.8372165720928313,1.3103376713180686,1.0233475469928561,1.0604020257578988,0.4479573623045201,0.03556894339826794,1.5651119614636309,1.0362090854411374
syn_diag,91,200,1.00664132893,1.0147885546308497,0.7985374880615441,1.268978326327315,1.0191138366952084,1.0104816297551216,0.46318547357857154,-0.008506383793118364,1.589128056351831,0.9915296931223312
syn_diag,91,250,0.9799803191216501,1.0094580014683003,0.7798249734629735,1.2315089392445182,1.0104584584038168,1.0084585350871917,0.45692597485291603,-0.0019811849394798763,1.5792119785235255,0.9980207763119879
syn_diag,91,300,0.9631611003072476,1.0143115866796133,0.7711759458310133,1.2029411837338986,1.01539109561792,1.0132332254168703,0.44460827121461033,-0.0021274229955132555,1.5598790266177431,0.99787483836488
syn_diag,91,350,0.9545248441375153,1.0165110555196175,0.770994325607514,1.181743688395919,1.0298023437918173,1.0033913131222156,0.42706531500937117,-0.025981309007225964,1.53275277021624,0.9743533010690633
syn_diag,91,400,0.9301708757567612,1.0116534241957928,0.7422379307179557,1.1656880122916753,1.016947436144394,1.006386971746843,0.45139690706209246,-0.010438769045944901,1.570504502732867,0.9896155258155825
syn_diag,91,450,0.9421237789262433,1.0154014750666904,0.7704608040428984,1.1520342244027313,1.023168622930555,1.0076932897086994,0.40229576683866164,-0.015240457920217351,1.4952535136863203,0.9848750901121937
syn_diag,91,500,0.9427479386256047,1.0072234499520731,0.7770376758974501,1.1437974030748583,1.0144294764116226,1.0000686116909576,0.3866202229216449,-0.0142577529181237,1.4719973542515994,0.985843407496927
syn_diag,91,550,0.9437528920103411,1.0118734385856984,0.7828425538923782,1.1377377440066037,1.0209358322503463,1.0028914877621564,0.3738655395323728,-0.01783237381238933,1.4533417203109973,0.9823256820671906
syn_diag,91,600,0.9334827970043642,1.0129967066569545,0.7692133277202986,1.1328328578050146,1.0264638359147429,0.9997062651343793,0.3871083880555163,-0.02641350439279867,1.47271610745795,0.9739322810564307
syn_diag,91,650,0.9311063083421875,1.010073187005555,0.7704137481628087,1.1253160519292884,1.0106761099375408,1.0094706237496893,0.3788915044207167,-0.0011934641289526489,1.4606645514995138,0.9988072477661256
syn_diag,91,700,0.9233201781580511,1.009305763172249,0.7611420864252457,1.1200538855993796,1.0121220196594036,1.0064973429938078,0.3863120246891367,-0.005572810135892441,1.4715437571712622,0.9944426891655923
syn_diag,91,750,0.929185073459582,1.0088494729824902,0.7748655327522926,1.114238360394453,1.0117767670215434,1.0059306482527455,0.3632368574640983,-0.005794829402861022,1.4379764143550444,0.9942219282361981
syn_diag,91,800,0.9234496019381608,1.006282229939524,0.7670082837068781,1.111799162322529,1.0101720809396886,1.0024073575168602,0.3712372476282149,-0.0077162290347531845,1.4495269294215563,0.9923134646370295
syn_diag,91,850,0.9291472088991909,1.0165453667500444,0.7783734465619634,1.1091263963568823,1.0245728692374718,1.0085807595413427,0.35412153668071916,-0.01573165872542706,1.4249283570191635,0.9843914374699078
syn_diag,91,900,0.9290995278345606,1.0076091538419862,0.7792870696986944,1.1077123773607116,1.0043754351853464,1.010853283880649,0.35167275787699914,0.00642891890665289,1.421443291480507,1.0064496287626818
syn_diag,91,950,0.9220524349225122,1.006396320861233,0.7697033801824983,1.104556267564986,1.0041999166884787,1.0085975290488154,0.36119374539838844,0.004369659119900902,1.4350414666271745,1.0043792200011712
syn_diag,91,1000,0.9101495594128106,1.006106212778935,0.752358203793152,1.1010343428475196,1.005806200527194,1.0064063145184434,0.380792783280203,0.0005964717986342355,1.4634443238559143,1.0005966497233114
syn_diag,91,1050,0.8631309614846057,0.9782648541944688,0.7576479792292931,0.9832997343056017,1.002244141806549,0.9548592853105882,0.2606951211565588,-0.048432922063586625,1.2978319236142486,0.9527212437375293
syn_diag,91,1100,0.7731806471287378,1.0078938293525623,0.7740127945861186,0.7723493943198636,1.011545185065093,1.0042556538703729,-0.002151372970398413,-0.00723242378803693,0.9978509395737516,0.9927936672505133
syn_diag,91,1150,0.8036426867851402,1.0103952179625943,0.7631024735536118,0.8463366197932594,1.0051189373454446,1.0156991959358646,0.10352485045900156,0.010471358201439608,1.1090733540045326,1.0105263747376632
