method,seed,predictor,target,rho,n,rho_std
dp_sgd,all,layer_entropy,clipping_shape_error,0.4858123394355797,3,0.0007042576101944585
dp_sgd,all,layer_entropy,coefficient_cv,0.7902298736142578,3,0.04485118630669078
dp_sgd,all,layer_entropy,coefficient_mean,-0.2523843483348896,3,0.017944393205904897
dp_sgd,all,layer_entropy,diagnostic_snr,0.07350902122145289,3,0.012617481904041057
dp_sgd,all,nearzero_mass_deficit,aggregate_cosine,0.02766037230360142,3,0.038502857507097414
dp_sgd,all,nearzero_mass_deficit,alpha_over_mean_coeff,-0.42267264463693066,3,0.03109944152495966
dp_sgd,all,nearzero_mass_deficit,clipped_aggregate_norm,-0.4974125142138588,3,0.03227123825635048
dp_sgd,all,nearzero_mass_deficit,clipping_alpha_star,-0.25063224527959643,3,0.021646309894947254
dp_sgd,all,nearzero_mass_deficit,clipping_shape_error,-0.027552851035134263,3,0.03814317037477172
dp_sgd,all,nearzero_mass_deficit,coefficient_cv,-0.4364393273227587,3,0.0157061779421551
dp_sgd,all,nearzero_mass_deficit,coefficient_mean,0.6744419496467863,3,0.038526530139305494
dp_sgd,all,nearzero_mass_deficit,diagnostic_snr,-0.4974125142138588,3,0.03227123825635048
syn_diag,all,fc_share,aggregate_cosine,0.11070200574130375,3,0.10981262315123981
syn_diag,all,fc_share,alpha_over_mean_coeff,-0.016319908176502418,3,0.33098674394031563
syn_diag,all,fc_share,clipped_aggregate_norm,0.014452392000625999,3,0.4123747665570996
syn_diag,all,fc_share,clipping_alpha_star,-0.13799171425950318,3,0.07221005647575662
syn_diag,all,fc_share,clipping_shape_error,-0.13081531122306958,3,0.10384619710452664
syn_diag,all,fc_share,coefficient_cv,-0.21122427273779568,3,0.12089241702912402
syn_diag,all,fc_share,coefficient_mean,-0.07738718937908946,3,0.41190158552702405
syn_diag,all,fc_share,diagnostic_snr,0.014452392000625999,3,0.4123747665570996
syn_diag,all,fc_to_conv,aggregate_cosine,0.11070200574130375,3,0.10981262315123981
syn_diag,all,fc_to_conv,alpha_over_mean_coeff,-0.016319908176502418,3,0.33098674394031563
syn_diag,all,fc_to_conv,clipped_aggregate_norm,0.014452392000625999,3,0.4123747665570996
syn_diag,all,fc_to_conv,clipping_alpha_star,-0.13799171425950318,3,0.07221005647575662
syn_diag,all,fc_to_conv,clipping_shape_error,-0.13081531122306958,3,0.10384619710452664
syn_diag,all,fc_to_conv,coefficient_cv,-0.21122427273779568,3,0.12089241702912402
syn_diag,all,fc_to_conv,coefficient_mean,-0.07738718937908946,3,0.41190158552702405
syn_diag,all,fc_to_conv,diagnostic_snr,0.014452392000625999,3,0.4123747665570996
syn_diag,all,layer_entropy,aggregate_cosine,0.1380897729757653,3,0.04630885003712597
syn_diag,all,layer_entropy,alpha_over_mean_coeff,0.15020807507397096,3,0.20485463966771694
syn_diag,all,layer_entropy,clipped_aggregate_norm,0.3005345895827955,3,0.37611582075394945
syn_diag,all,layer_entropy,clipping_alpha_star,-0.1766595055682125,3,0.22302922409024942
syn_diag,all,layer_entropy,clipping_shape_error,-0.15928182173829222,3,0.07978084672928022
syn_diag,all,layer_entropy,coefficient_cv,-0.132314853093961,3,0.24582743679898103
syn_diag,all,layer_entropy,coefficient_mean,-0.35740281338955904,3,0.4150392210704247
syn_diag,all,layer_entropy,diagnostic_snr,0.3005345895827955,3,0.37611582075394945
syn_diag,all,nearzero_mass_deficit,aggregate_cosine,0.035598535338572795,3,0.02707366185324981
syn_diag,all,nearzero_mass_deficit,alpha_over_mean_coeff,-0.1374178328885968,3,0.028649376232540352
syn_diag,all,nearzero_mass_deficit,clipped_aggregate_norm,-0.48848708940240276,3,0.05470666457003412
syn_diag,all,nearzero_mass_deficit,clipping_alpha_star,0.25620293029407304,3,0.00907555406173098
syn_diag,all,nearzero_mass_deficit,clipping_shape_error,-0.02396747593936223,3,0.02366251464783511
syn_diag,all,nearzero_mass_deficit,coefficient_cv,-0.3375525567012499,3,0.04805238305573493
syn_diag,all,nearzero_mass_deficit,coefficient_mean,0.5963519131288751,3,0.06799977857117238
syn_diag,all,nearzero_mass_deficit,diagnostic_snr,-0.48848708940240276,3,0.05470666457003412
