method,seed,window,metric,median,q25,q75,iqr,n
dp_sgd,42,mid,coefficient_cv,0.9467563423557376,0.8506035646791796,1.0787726988777808,0.2281691341986012,385
dp_sgd,42,mid,clipping_alpha_star,0.0062920906887427,0.0041254319657919,0.0086226326632909,0.004497200697498999,385
dp_sgd,42,mid,alpha_over_mean_coeff,0.013772669878701143,0.009030931780660112,0.018331319888326588,0.009300388107666476,385
dp_sgd,42,mid,alpha_negative,0.0,0.0,0.0,0.0,385
dp_sgd,42,mid,aggregate_cosine,0.4646131993641493,0.2940765364422757,0.6211545798007713,0.32707804335849555,385
dp_sgd,42,mid,clipping_shape_error,0.8855137350430917,0.7836880680266671,0.954367133267999,0.17067906524133192,385
dp_sgd,42,mid,relative_distortion,0.993722923643652,0.9915052992618206,0.9960187592740324,0.004513460012211756,385
dp_sgd,42,mid,clipped_aggregate_norm,0.0554475205946005,0.0482952347914767,0.0655081725357939,0.017212937744317196,385
dp_sgd,42,mid,diagnostic_snr,0.029214647672779,0.0254461922476751,0.0345154870731443,0.009069294825469202,385
dp_sgd,42,mid,norm_mean,23.62611552918477,22.43520082513902,24.87504335378549,2.4398425286464693,385
dp_sgd,42,mid,norm_cv,1.485051617365554,1.2554002203718186,1.6756065777476077,0.42020635737578904,385
dp_sgd,42,late,contrib_conv1,0.001213731477037,0.0011211363598704,0.0013055852614343,0.00018444890156389996,585
dp_sgd,42,late,contrib_conv2,0.0099925268441438,0.0097751598805189,0.0102818058803677,0.000506645999848801,585
dp_sgd,42,late,contrib_fc1,0.6859085559844971,0.6830500364303589,0.6882832050323486,0.005233168601989746,585
dp_sgd,42,late,contrib_fc2,0.2975527346134186,0.2936727404594421,0.3008949756622314,0.007222235202789307,585
dp_sgd,42,late,contrib_mass,0.9961127623682839,0.9902147079119459,0.9999999741557983,0.009785266243852453,585
dp_sgd,42,late,nearzero_mass_deficit,0.003887237631716056,2.5844201667624134e-08,0.00978529208805412,0.009785266243852453,585
dp_sgd,42,late,share_conv1,0.0012218615671819601,0.0011332707748867954,0.0013097892818004595,0.0001765185069136641,585
dp_sgd,42,late,share_conv2,0.010060451210227276,0.00983599985944806,0.010348664006352705,0.0005126641469046459,585
dp_sgd,42,late,share_fc1,0.689764385931268,0.6870756851637677,0.6921983818688754,0.005122696705107677,585
dp_sgd,42,late,share_fc2,0.29896399994023914,0.29652392111692866,0.30151344195081076,0.0049895208338820995,585
dp_sgd,42,late,conv_share,0.011281420392213339,0.011023078783589345,0.011580869034664579,0.0005577902510752342,585
dp_sgd,42,late,fc_share,0.9887185796077866,0.9884191309653354,0.9889769212164106,0.0005577902510751631,585
dp_sgd,42,late,fc_to_conv,87.64132043182954,85.3493056454907,89.71875648743755,4.369450841946843,585
dp_sgd,42,late,fc2_to_fc1,0.4334366715499848,0.4284967187876378,0.4388725424188253,0.010375823631187497,585
dp_sgd,42,late,layer_hhi,0.5652491947268801,0.563065902234911,0.5672239224348125,0.004158020199901413,585
dp_sgd,42,late,layer_entropy,0.48454296592039925,0.48263798541999914,0.4864053529649896,0.003767367544990463,585
dp_sgd,42,late,coefficient_mean,0.660352349281311,0.6219871044158936,0.6921758651733398,0.07018876075744629,585
dp_sgd,42,late,coefficient_cv,0.6659312417635384,0.6198706102877619,0.718414612941974,0.09854400265421204,585
dp_sgd,42,late,clipping_alpha_star,0.006789644561412,0.0050993487095661,0.0085660537081246,0.003466704998558499,585
dp_sgd,42,late,alpha_over_mean_coeff,0.010256421126017826,0.0075650814556670895,0.013511862395836993,0.005946780940169903,585
dp_sgd,42,late,alpha_negative,0.0,0.0,0.0,0.0,585
dp_sgd,42,late,aggregate_cosine,0.6339807979348863,0.4926426716401826,0.7329663180513543,0.24032364641117165,585
dp_sgd,42,late,clipping_shape_error,0.7733487879465886,0.6802649311692855,0.8702316921558741,0.1899667609865886,585
dp_sgd,42,late,relative_distortion,0.9932508559646014,0.9914677612518868,0.9949342387999334,0.0034664775480465204,585
dp_sgd,42,late,clipped_aggregate_norm,0.0424392592309374,0.0370581952964444,0.0508698573795191,0.013811662083074702,585
dp_sgd,42,late,diagnostic_snr,0.0223607474713,0.0195255280554436,0.0268027306644238,0.0072772026089802,585
dp_sgd,42,late,norm_mean,24.643440799827285,22.295265920674936,26.75503340825372,4.459767487578784,585
dp_sgd,42,late,norm_cv,2.128718605152748,1.9785978801176276,2.276073412253479,0.29747553213585154,585
dp_sgd,42,all,contrib_conv1,0.00145853415597225,0.001213834795635125,0.002173745189793325,0.0009599103941582,1170
dp_sgd,42,all,contrib_conv2,0.01040925644338125,0.00995704345405095,0.012049431446939676,0.0020923879928887255,1170
dp_sgd,42,all,contrib_fc1,0.686576247215271,0.6838798671960831,0.6907593160867691,0.006879448890686035,1170
dp_sgd,42,all,contrib_fc2,0.2978794425725937,0.29076223075389857,0.3018294870853424,0.011067256331443842,1170
dp_sgd,42,all,contrib_mass,0.9999999776482582,0.9961151969910131,1.0000000095460564,0.003884812555043249,1170
dp_sgd,42,all,nearzero_mass_deficit,2.2351741846282636e-08,0.0,0.0038848030089868313,0.0038848030089868313,1170
dp_sgd,42,all,share_conv1,0.001458534182983749,0.0012219560058031116,0.0021737451323727234,0.0009517891265696118,1170
dp_sgd,42,all,share_conv2,0.010466692795101679,0.010007538767346542,0.0120494312723455,0.0020418925049989576,1170
dp_sgd,42,all,share_fc1,0.6892246843059955,0.6856856927209789,0.6944080259235993,0.008722333202620391,1170
dp_sgd,42,all,share_fc2,0.29889472892712077,0.2938341090895501,0.3021360687049306,0.008301959615380494,1170
dp_sgd,42,all,conv_share,0.011805666687342689,0.011265459456277632,0.014214020513568269,0.0029485610572906364,1170
dp_sgd,42,all,fc_share,0.9881943333126574,0.9857859794864317,0.9887345405437223,0.0029485610572906884,1170
dp_sgd,42,all,fc_to_conv,83.70508578043344,69.35323450293497,87.76690795419236,18.413673451257395,1170
dp_sgd,42,all,fc2_to_fc1,0.43357148446203975,0.4231009166434346,0.44063806589253085,0.017537149249096273,1170
dp_sgd,42,all,layer_hhi,0.5645641425462417,0.5615643370371115,0.5686933776139981,0.0071290405768865694,1170
dp_sgd,42,all,layer_entropy,0.4863423519333885,0.48287837989511184,0.4907037528009374,0.007825372905825578,1170
dp_sgd,42,all,coefficient_mean,0.5740287005901337,0.39537208527326584,0.6603423655033112,0.2649702802300453,1170
dp_sgd,42,all,coefficient_cv,0.7355567205183429,0.6358581157543444,0.9383221122133967,0.3024639964590523,1170
dp_sgd,42,all,clipping_alpha_star,0.0073738649980774,0.0051021613890941,0.0099696170925889,0.0048674557034948,1170
dp_sgd,42,all,alpha_over_mean_coeff,0.012671724191635366,0.008628849943515373,0.020010584093527354,0.011381734150011981,1170
dp_sgd,42,all,alpha_negative,0.0,0.0,0.0,0.0,1170
dp_sgd,42,all,aggregate_cosine,0.595682006976554,0.42048320224806995,0.732418871630975,0.311935669382905,1170
dp_sgd,42,all,clipping_shape_error,0.8032203336627364,0.6808542853656185,0.907300320630015,0.22644603526439644,1170
dp_sgd,42,all,relative_distortion,0.992688524578931,0.9901249445603555,0.994969950188289,0.004845005627933552,1170
dp_sgd,42,all,clipped_aggregate_norm,0.0512349890003645,0.04089669975428388,0.06726474707258458,0.026368047318300697,1170
dp_sgd,42,all,diagnostic_snr,0.02699511422896905,0.02154799099199355,0.03544100557519812,0.013893014583204574,1170
dp_sgd,42,all,norm_mean,23.448261875136982,21.03478134378847,25.46206527945592,4.42728393566745,1170
dp_sgd,42,all,norm_cv,1.8216956291901474,1.2445712175160453,2.1282904284603115,0.8837192109442662,1170
dp_sgd,91,early,contrib_conv1,0.0037593748420476497,0.00340597791364415,0.004004404065199175,0.0005984261515550246,200
dp_sgd,91,early,contrib_conv2,0.028367961756885,0.02047355938702815,0.046221673488616874,0.025748114101588723,200
dp_sgd,91,early,contrib_fc1,0.7829822301864624,0.737459659576416,0.8248321712017059,0.08737251162528992,200
dp_sgd,91,early,contrib_fc2,0.18413285166025162,0.12431516498327247,0.23862560093402863,0.11431043595075616,200
dp_sgd,91,early,contrib_mass,1.0000000037252903,0.9999999815481714,1.0000000184518283,3.6903656908116034e-08,200
dp_sgd,91,early,nearzero_mass_deficit,0.0,0.0,1.8451828648347046e-08,1.8451828648347046e-08,200
dp_sgd,91,early,share_conv1,0.0037593747473485583,0.003405977967798019,0.004004403984623708,0.0005984260168256893,200
dp_sgd,91,early,share_conv2,0.028367961366821334,0.020473559686326262,0.04622167184989211,0.025748112163565845,200
dp_sgd,91,early,share_fc1,0.7829822365725805,0.7374597011288696,0.8248321581433626,0.08737245701449303,200
dp_sgd,91,early,share_fc2,0.1841328496359485,0.12431516243456613,0.2386256032970892,0.11431044086252308,200
dp_sgd,91,early,conv_share,0.032572512173373966,0.0242618011157435,0.05022656564802058,0.02596476453227708,200
dp_sgd,91,early,fc_share,0.967427487826626,0.9497734343519795,0.9757381988842565,0.02596476453227703,200
dp_sgd,91,early,fc_to_conv,29.701992918537925,18.910513225824538,40.21705802538023,21.306544799555695,200
dp_sgd,91,early,fc2_to_fc1,0.2349173180767179,0.15072805881499754,0.3233945377066782,0.17266647889168066,200
dp_sgd,91,early,layer_hhi,0.6474563097734061,0.6009506366641784,0.6980650666070449,0.09711442994286656,200
dp_sgd,91,early,layer_entropy,0.45393537190513245,0.42002791513196264,0.48037255862265593,0.060344643490693295,200
dp_sgd,91,early,coefficient_mean,0.1268956214189529,0.08468160219490528,0.17432280257344238,0.0896412003785371,200
dp_sgd,91,early,coefficient_cv,0.3443837293543642,0.14995327714902465,1.5483681831086729,1.3984149059596482,200
dp_sgd,91,early,clipping_alpha_star,0.05552650574571455,0.015266530887226026,0.11128374922145935,0.09601721833423332,200
dp_sgd,91,early,alpha_over_mean_coeff,0.7859128778586073,0.10558271368259203,0.9339865003385274,0.8284037866559353,200
dp_sgd,91,early,alpha_negative,0.0,0.0,0.0,0.0,200
dp_sgd,91,early,aggregate_cosine,0.8877644946584295,0.5684682688051226,0.9652735769887933,0.39680530818367077,200
dp_sgd,91,early,clipping_shape_error,0.4602875334171881,0.2612411003673001,0.8226957654363294,0.5614546650690293,200
dp_sgd,91,early,relative_distortion,0.9450131162092223,0.8891316800276148,0.9849246473080988,0.09579296728048403,200
dp_sgd,91,early,clipped_aggregate_norm,0.10993296693266315,0.09666081539577615,0.11765258985703973,0.020991774461263588,200
dp_sgd,91,early,diagnostic_snr,0.05792238971409965,0.05092944887829887,0.0619897684081135,0.011060319529814629,200
dp_sgd,91,early,norm_mean,15.579525494016707,8.783296731300652,20.200953760941047,11.417657029640395,200
dp_sgd,91,early,norm_cv,0.24177450693411584,0.13109360534386696,0.545605667201173,0.41451206185730605,200
dp_sgd,91,mid,contrib_conv1,0.001862829667516,0.0016500176861882,0.0022178781218826,0.0005678604356943999,385
dp_sgd,91,mid,contrib_conv2,0.0109508354216814,0.0101250130683183,0.0121889431029558,0.0020639300346375015,385
dp_sgd,91,mid,contrib_fc1,0.6857450604438782,0.6832399368286133,0.68949294090271,0.00625300407409668,385
dp_sgd,91,mid,contrib_fc2,0.3015231490135193,0.2977573871612549,0.3040733933448791,0.006316006183624212,385
dp_sgd,91,mid,contrib_mass,0.9999999967403709,0.9999999726423994,1.0000000172294676,4.4587068259716034e-08,385
dp_sgd,91,mid,nearzero_mass_deficit,3.2596291221764773e-09,0.0,2.735760062932968e-08,2.735760062932968e-08,385
dp_sgd,91,mid,share_conv1,0.0018628297193459995,0.0016500177000184886,0.0022178782158655827,0.0005678605158470941,385
dp_sgd,91,mid,share_conv2,0.010950835932894283,0.01012501311782398,0.012188943344182364,0.0020639302263583837,385
dp_sgd,91,mid,share_fc1,0.685745071620251,0.6832399645083943,0.6894929669093949,0.006253002401000574,385
dp_sgd,91,mid,share_fc2,0.30152314627557,0.29775739839223647,0.3041499747619158,0.006392576369679326,385
dp_sgd,91,mid,conv_share,0.012786393296709476,0.011796957966379796,0.014386061066434377,0.0025891031000545815,385
dp_sgd,91,mid,fc_share,0.9872136067032905,0.9856139389335655,0.9882030420336203,0.0025891031000547793,385
dp_sgd,91,mid,fc_to_conv,77.20813709681036,68.51173050868613,83.76761575027537,15.25588524158924,385
dp_sgd,91,mid,fc2_to_fc1,0.43972853515325394,0.4316834197634911,0.4448373769348543,0.013153957171363195,385
dp_sgd,91,mid,layer_hhi,0.5612373369852337,0.5592459301594694,0.5637104778108913,0.004464547651421902,385
dp_sgd,91,mid,layer_entropy,0.4920816232585706,0.4893549326338656,0.494837685560378,0.005482752926512402,385
dp_sgd,91,mid,coefficient_mean,0.4655257761478424,0.3804236054420471,0.5282142162322998,0.14779061079025269,385
dp_sgd,91,mid,coefficient_cv,0.958441668685487,0.855866779027379,1.125970733313488,0.2701039542861091,385
dp_sgd,91,mid,clipping_alpha_star,0.0071354318951456,0.0046318326267412,0.0098804330296822,0.005248600402941,385
dp_sgd,91,mid,alpha_over_mean_coeff,0.015944838041240132,0.01008837708490883,0.02197979677691238,0.01189141969200355,385
dp_sgd,91,mid,alpha_negative,0.0,0.0,0.0,0.0,385
dp_sgd,91,mid,aggregate_cosine,0.4989537619168527,0.312132333900583,0.650219079849052,0.33808674594846905,385
dp_sgd,91,mid,clipping_shape_error,0.8666286075589696,0.7597467658211041,0.9500386340073144,0.19029186818621024,385
dp_sgd,91,mid,relative_distortion,0.992890657724734,0.9902423363697306,0.9954207618427192,0.005178425472988635,385
dp_sgd,91,mid,clipped_aggregate_norm,0.0589668607262214,0.0492649273544574,0.0691250498358225,0.0198601224813651,385
dp_sgd,91,mid,diagnostic_snr,0.0310689466726875,0.0259571118753627,0.0364211772620451,0.0104640653866824,385
dp_sgd,91,mid,norm_mean,23.432249811672136,22.13125456882699,24.94369162987977,2.81243706105278,385
dp_sgd,91,mid,norm_cv,1.462356367478476,1.220391163951586,1.663501742808588,0.443110578857002,385
dp_sgd,91,late,contrib_conv1,0.0012571041006594,0.0011691517429426,0.00137410312891,0.00020495138596740006,585
dp_sgd,91,late,contrib_conv2,0.0096724079921841,0.0094681456685066,0.0098868589848279,0.00041871331632130013,585
dp_sgd,91,late,contrib_fc1,0.6965147256851196,0.6939432621002197,0.6987851858139038,0.004841923713684082,585
dp_sgd,91,late,contrib_fc2,0.2876467108726501,0.2840002775192261,0.291238009929657,0.007237732410430908,585
dp_sgd,91,late,contrib_mass,0.9963848787592722,0.9922781276982277,0.9999999752035362,0.007721847505308577,585
dp_sgd,91,late,nearzero_mass_deficit,0.0036151212407278255,2.479646377118172e-08,0.007721872301772348,0.007721847505308577,585
dp_sgd,91,late,share_conv1,0.0012614093650425262,0.0011787807374042272,0.0013761934702527395,0.00019741273284851223,585
dp_sgd,91,late,share_conv2,0.009722644523918801,0.009524302095218873,0.009922257414028043,0.0003979553188091702,585
dp_sgd,91,late,share_fc1,0.6999802923576515,0.6969935247564087,0.7024944175098983,0.005500892753489528,585
dp_sgd,91,late,share_fc2,0.28895393057725693,0.28646099543845777,0.29182109250306204,0.0053600970646042745,585
dp_sgd,91,late,conv_share,0.010977507544571764,0.010743641219538802,0.011244303875110495,0.0005006626555716931,585
dp_sgd,91,late,fc_share,0.9890224924554283,0.9887556961248896,0.9892563587804613,0.0005006626555716931,585
dp_sgd,91,late,fc_to_conv,90.0953598391642,87.93391809924199,92.07831297356458,4.144394874322586,585
dp_sgd,91,late,fc2_to_fc1,0.41284708375146606,0.40766005718169973,0.41862159733081955,0.01096154014911982,585
dp_sgd,91,late,layer_hhi,0.5737041069190352,0.5711422560905748,0.5757025771565448,0.004560321065970041,585
dp_sgd,91,late,layer_entropy,0.4773941785684701,0.4755181411433749,0.47973821421294993,0.004220073069575059,585
dp_sgd,91,late,coefficient_mean,0.6588904857635498,0.6226205229759216,0.6906471252441406,0.068026602268219,585
dp_sgd,91,late,coefficient_cv,0.6635601858575535,0.6211043680697024,0.7135512635384883,0.09244689546878593,585
dp_sgd,91,late,clipping_alpha_star,0.0071086294252148,0.0051552668277151,0.0087905734362525,0.0036353066085374006,585
dp_sgd,91,late,alpha_over_mean_coeff,0.010957522222075522,0.007668744481355269,0.013695899888507501,0.006027155407152232,585
dp_sgd,91,late,alpha_negative,0.0,0.0,0.0,0.0,585
dp_sgd,91,late,aggregate_cosine,0.6184697790108129,0.4874227319882224,0.7319634156020316,0.2445406836138092,585
dp_sgd,91,late,clipping_shape_error,0.7858085851061891,0.6813439353276247,0.8731661241124375,0.19182218878481283,585
dp_sgd,91,late,relative_distortion,0.9929489109108371,0.9912452427228132,0.9948841869529682,0.0036389442301549835,585
dp_sgd,91,late,clipped_aggregate_norm,0.0441513774131761,0.0375165537640566,0.0513561751341637,0.013839621370107101,585
dp_sgd,91,late,diagnostic_snr,0.0232628424420377,0.0197670317511098,0.0270589657801981,0.007291934029088301,585
dp_sgd,91,late,norm_mean,23.79974827183741,21.549008543540985,25.796819741663263,4.247811198122278,585
dp_sgd,91,late,norm_cv,2.126249020443817,1.9876881203172776,2.270862118076586,0.2831739977593084,585
dp_sgd,91,all,contrib_conv1,0.0015238415799103,0.00125730241416015,0.002245193289127125,0.000987890874966975,1170
dp_sgd,91,all,contrib_conv2,0.01002200972288845,0.009629789739847124,0.012289335485547725,0.0026595457457006012,1170
dp_sgd,91,all,contrib_fc1,0.695600152015686,0.6883575171232224,0.7004303485155106,0.012072831392288208,1170
dp_sgd,91,all,contrib_fc2,0.28932352364063263,0.28190001100301737,0.2978012561798095,0.015901245176792145,1170
dp_sgd,91,all,contrib_mass,0.9999999755527823,0.9963857006805481,1.0000000078871378,0.0036143072065897286,1170
dp_sgd,91,all,nearzero_mass_deficit,2.4447217694678613e-08,0.0,0.003614299319451869,0.003614299319451869,1170
dp_sgd,91,all,share_conv1,0.001524516585392459,0.0012615297362606954,0.0022451933044004293,0.000983663568139734,1170
dp_sgd,91,all,share_conv2,0.010056075484003056,0.009676422596348672,0.012289335250609556,0.0026129126542608835,1170
dp_sgd,91,all,share_fc1,0.6987088458887463,0.6895875231684991,0.7040016585683662,0.014414135399867023,1170
dp_sgd,91,all,share_fc2,0.29007532896800936,0.284380244525554,0.2978153086059027,0.013435064080348724,1170
dp_sgd,91,all,conv_share,0.011474922529536849,0.010962471749347065,0.014496562148826619,0.0035340903994795538,1170
dp_sgd,91,all,fc_share,0.9885250774704631,0.9855034378511734,0.9890375282506529,0.0035340903994794948,1170
dp_sgd,91,all,fc_to_conv,86.14655807125274,67.98187450650467,90.22030646143142,22.238431954926753,1170
dp_sgd,91,all,fc2_to_fc1,0.41509202444680104,0.40392995326003656,0.43167967185183687,0.02774971859180031,1170
dp_sgd,91,all,layer_hhi,0.5722620783041643,0.56399219334365,0.576789655409879,0.012797462066229004,1170
dp_sgd,91,all,layer_entropy,0.4797180591272726,0.4756436045916933,0.48992766704143226,0.014284062449738955,1170
dp_sgd,91,all,coefficient_mean,0.5741753876209259,0.37711422890424723,0.6588785946369171,0.2817643657326699,1170
dp_sgd,91,all,coefficient_cv,0.7257490625276805,0.6313740816010114,0.9330236606741585,0.30164957907314716,1170
dp_sgd,91,all,clipping_alpha_star,0.0077641864019328995,0.0054160701656412,0.01082541941138675,0.005409349245745551,1170
dp_sgd,91,all,alpha_over_mean_coeff,0.013481268507095454,0.009116171089559668,0.02240533144489317,0.013289160355333503,1170
dp_sgd,91,all,alpha_negative,0.0,0.0,0.0,0.0,1170
dp_sgd,91,all,aggregate_cosine,0.6046273615960576,0.42303981740735414,0.7434701491561226,0.3204303317487685,1170
dp_sgd,91,all,clipping_shape_error,0.7965079811237449,0.6687690424056824,0.9061110856648762,0.23734204325919384,1170
dp_sgd,91,all,relative_distortion,0.9923099307175935,0.989251330510645,0.9946548155736062,0.0054034850629612885,1170
dp_sgd,91,all,clipped_aggregate_norm,0.05257818535437605,0.0425265816809354,0.0706575567798805,0.028130975098945105,1170
dp_sgd,91,all,diagnostic_snr,0.0277028286193873,0.0224067566450784,0.03722863717993915,0.014821880534860749,1170
dp_sgd,91,all,norm_mean,22.995466110596183,20.71857505604144,25.015649288352115,4.297074232310674,1170
dp_sgd,91,all,norm_cv,1.821031602006037,1.2147965690250955,2.1260905947900395,0.911294025764944,1170
syn_diag,7,early,contrib_conv1,0.00095053852419365,0.000418503797845825,0.001438827777747025,0.0010203239799012,200
syn_diag,7,early,contrib_conv2,0.0190897844731807,0.00845124851912255,0.03149084094911805,0.023039592429995495,200
syn_diag,7,early,contrib_fc1,0.8713231682777405,0.7809728980064392,0.9360677897930146,0.15509489178657543,200
syn_diag,7,early,contrib_fc2,0.1043978072702884,0.03012379584833975,0.20978915318846694,0.1796653573401272,200
syn_diag,7,early,contrib_mass,0.999999996740371,0.9999999794599714,1.0000000187574185,3.929744707420468e-08,200
syn_diag,7,early,nearzero_mass_deficit,3.259629066665326e-09,0.0,2.054002853912884e-08,2.054002853912884e-08,200
syn_diag,7,early,share_conv1,0.0009505385153568963,0.0004185038233499316,0.0014388277829480748,0.0010203239595981432,200
syn_diag,7,early,share_conv2,0.019089784902900944,0.008451248532440917,0.03149083972545736,0.02303959119301644,200
syn_diag,7,early,share_fc1,0.871323152044228,0.7809729062833133,0.9360678034718789,0.15509489718856562,200
syn_diag,7,early,share_fc2,0.10439780579568914,0.030123795953236204,0.2097891566349647,0.1796653606817285,200
syn_diag,7,early,conv_share,0.020125969055051394,0.008788719144963243,0.03282218970970131,0.02403347056473807,200
syn_diag,7,early,fc_share,0.9798740309449485,0.9671778102902987,0.9912112808550367,0.024033470564738035,200
syn_diag,7,early,fc_to_conv,48.68942693599327,29.469646457734,112.784928288184,83.31528183045,200
syn_diag,7,early,fc2_to_fc1,0.11984096827388037,0.032041608470609044,0.2697169305652092,0.23767532209460013,200
syn_diag,7,early,layer_hhi,0.7717109014032502,0.6549153988266105,0.8785794939984839,0.22366409517187336,200
syn_diag,7,early,layer_entropy,0.3146321872792103,0.20369970587862415,0.40219626034971695,0.1984965544710928,200
syn_diag,7,early,coefficient_mean,0.000806698197266,0.00055375092779285,0.0010894099832512252,0.0005356590554583752,200
syn_diag,7,early,coefficient_cv,0.32996642271418564,0.2686992346496091,0.41218128720235425,0.14348205255274515,200
syn_diag,7,early,clipping_alpha_star,0.00052493794070025,0.000398256743940825,0.0008372254195697,0.000438968675628875,200
syn_diag,7,early,alpha_over_mean_coeff,0.8067022811763256,0.7252374257124989,0.8615788824365069,0.136341456724008,200
syn_diag,7,early,alpha_negative,0.0,0.0,0.0,0.0,200
syn_diag,7,early,aggregate_cosine,0.9011955370059204,0.8534014800605053,0.9245204094320267,0.07111892937152142,200
syn_diag,7,early,clipping_shape_error,0.43341269635275625,0.3811325384411887,0.5212514803202117,0.14011894187902302,200
syn_diag,7,early,relative_distortion,0.9994751354692778,0.9991628482746684,0.999601754440192,0.000438906165523556,200
syn_diag,7,early,clipped_aggregate_norm,0.11817641722170395,0.10757394008138466,0.12773779840350852,0.020163858322123862,200
syn_diag,7,early,diagnostic_snr,0.0622657668970615,0.0566794461600566,0.06730354639551508,0.010624100235458483,200
syn_diag,7,early,norm_mean,1538.2742168605328,1028.0593407303095,1931.6897307038307,903.6303899735212,200
syn_diag,7,early,norm_cv,0.2853035264517715,0.24647052543399944,0.3496581965681931,0.10318767113419364,200
syn_diag,7,mid,contrib_conv1,0.0011403399985283,0.000941033300478,0.001459706458263,0.0005186731577850001,385
syn_diag,7,mid,contrib_conv2,0.0321423113346099,0.0301403813064098,0.0349249318242073,0.004784550517797498,385
syn_diag,7,mid,contrib_fc1,0.9471865892410278,0.9407525062561036,0.950472354888916,0.009719848632812389,385
syn_diag,7,mid,contrib_fc2,0.016831312328577,0.0160955600440502,0.0180808752775192,0.001985315233468999,385
syn_diag,7,mid,contrib_mass,1.0000000004947651,0.9999999820720403,1.0000000197906045,3.771856416090458e-08,385
syn_diag,7,mid,nearzero_mass_deficit,0.0,0.0,1.7927959672370264e-08,1.7927959672370264e-08,385
syn_diag,7,mid,share_conv1,0.0011403399531267596,0.0009410333400805777,0.0014597064475572723,0.0005186731074766946,385
syn_diag,7,mid,share_conv2,0.03214231160589458,0.030140381478341118,0.03492493368634251,0.004784552208001391,385
syn_diag,7,mid,share_fc1,0.9471865579251919,0.9407524725245591,0.9504723803383122,0.009719907813753093,385
syn_diag,7,mid,share_fc2,0.01683131202682592,0.016095559739562615,0.018080875643770228,0.001985315904207613,385
syn_diag,7,mid,conv_share,0.03326979772567574,0.031058106632186843,0.036279022756012635,0.005220916123825792,385
syn_diag,7,mid,fc_share,0.9667302022743243,0.9637209772439874,0.9689418933678132,0.005220916123825803,385
syn_diag,7,mid,fc_to_conv,29.057291247045953,26.564138281748587,31.197712880941033,4.633574599192446,385
syn_diag,7,mid,fc2_to_fc1,0.01774759486060297,0.01698326525693892,0.019149599012876346,0.0021663337559374267,385
syn_diag,7,mid,layer_hhi,0.8986214652078526,0.8868993963865909,0.9046983234245722,0.01779892703798136,385
syn_diag,7,mid,layer_entropy,0.17729516399239076,0.1683899913266203,0.19339657512582223,0.025006583799201926,385
syn_diag,7,mid,coefficient_mean,0.2250210493803024,0.0554800778627395,0.3469595313072204,0.2914794534444809,385
syn_diag,7,mid,coefficient_cv,1.564381699096327,1.2410016447306471,2.2841986800936143,1.0431970353629672,385
syn_diag,7,mid,clipping_alpha_star,0.0002159064013809,4.787440340636025e-05,0.0003870897691059,0.0003392153656995398,385
syn_diag,7,mid,alpha_over_mean_coeff,0.0009928739540663318,0.00022602942885938853,0.0018010555474134045,0.001575026118554016,385
syn_diag,7,mid,alpha_negative,0.0,0.0,0.0,0.0,385
syn_diag,7,mid,aggregate_cosine,0.2644998904574178,0.0902928075878892,0.4646923739468201,0.3743995663589309,385
syn_diag,7,mid,clipping_shape_error,0.9517221564504448,0.877274207399127,0.988811407484526,0.11153720008539902,385
syn_diag,7,mid,relative_distortion,0.9997845799106044,0.999613373459504,0.999952489047471,0.00033911558796706487,385
syn_diag,7,mid,clipped_aggregate_norm,0.0743510030418854,0.0627070810429873,0.0944878424376825,0.0317807613946952,385
syn_diag,7,mid,diagnostic_snr,0.0391746706560207,0.0330396248491167,0.0497845349363874,0.016744910087270706,385
syn_diag,7,mid,norm_mean,380.0393388233133,298.68096528960524,636.7269592359662,338.04599394636097,385
syn_diag,7,mid,norm_cv,1.3493504658252602,1.1043792295382244,1.6389858466117655,0.5346066170735411,385
syn_diag,7,late,contrib_conv1,0.0005373111926019,0.0004734085523523,0.0006103584310039,0.00013694987865159997,585
syn_diag,7,late,contrib_conv2,0.0211844369769096,0.0190100390464067,0.022845771163702,0.0038357321172953,585
syn_diag,7,late,contrib_fc1,0.9280567169189452,0.9153190851211548,0.9388353228569032,0.023516237735748402,585
syn_diag,7,late,contrib_fc2,0.0450692437589168,0.0346185974776744,0.0573365874588489,0.022717989981174497,585
syn_diag,7,late,contrib_mass,0.9975159784662536,0.9924566010013222,0.9999999928986653,0.007543391897343099,585
syn_diag,7,late,nearzero_mass_deficit,0.0024840215337463833,7.101334742465326e-09,0.007543398998677842,0.007543391897343099,585
syn_diag,7,late,share_conv1,0.000542631040925348,0.00047546603932638494,0.0006127156253453884,0.0001372495860190035,585
syn_diag,7,late,share_conv2,0.021314844670689278,0.019185194945751702,0.02291828765264562,0.0037330927068939188,585
syn_diag,7,late,share_fc1,0.93329348577823,0.9217388895621896,0.9422135874229178,0.020474697860728197,585
syn_diag,7,late,share_fc2,0.045328907016883566,0.03475825424770556,0.05753423913672196,0.0227759848890164,585
syn_diag,7,late,conv_share,0.021889307240316423,0.019667097735530915,0.02350973418987368,0.0038426364543427648,585
syn_diag,7,late,fc_share,0.9781106927596837,0.9764902658101263,0.9803329022644691,0.003842636454342796,585
syn_diag,7,late,fc_to_conv,44.6844060424847,41.5355723668366,49.846343136005096,8.3107707691685,585
