seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_dp_previous_raw,beta_oracle_current,lag_prediction_positive,lag_ratio,lag_log10_abs_ratio_error
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,14,15,-0.01681238680876607,0.002456930473899362,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,15,16,-0.01794986121522811,0.0021566170866376255,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,16,17,-0.0007895018404584603,0.0019488097779473117,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,17,18,-0.02401063317211659,0.0017483005660126761,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,18,19,-0.004413750191330717,0.0017609452117352004,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,19,20,0.01698598541955631,0.0015257894109243647,True,11.132588349309449,1.0465961504204013
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,20,21,-0.005596921092046163,0.0014384967360925812,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,21,22,0.023780112245902724,0.001489969480390561,True,15.960133787216446,1.2030365275414225
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,22,23,-0.00337212375698356,0.0013146552209573291,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,0,1,0.2213558391275854,0.07135014319254289,True,3.1023881554132644,0.49169613364783304
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,1,2,0.07178023135695234,0.017177463320624416,True,4.178744557164513,0.6210458239302792
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,2,3,0.017389825986784936,0.006159902163769674,True,2.8230685365533286,0.4507214217833375
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,3,4,0.0042662065513217945,0.002756160358272364,True,1.5478803831268977,0.18973739629833972
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,4,5,0.0019302480408893037,0.0016678808671326884,True,1.1573057038586094,0.06344809357772523
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,5,6,0.0026199094865982293,0.001186318159585046,True,2.2084374798027446,0.3440851090229783
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,6,7,-0.0005892220700136582,0.0009221843786979086,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,7,8,-0.00033443589036898655,0.0007879720376449373,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,8,9,0.000931410958063076,0.0006920123777286657,True,1.3459455177957482,0.12902748054207952
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,9,10,0.0009390753363674762,0.0005313674513322615,True,1.7672805024338551,0.2473054861174013
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,10,11,0.00010656647418622999,0.0004578002339697314,True,0.23277942272365876,0.6330554131653855
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,11,12,0.0005470532610621313,0.000488317684938847,True,1.1202814846458813,0.04932715826758567
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,12,13,6.897411980918375e-05,0.000448676408862222,True,0.15372798401434137,0.8132470681100531
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,13,14,0.0005270581993266521,0.00040979358127225644,True,1.2861553313996104,0.1092934223175528
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,14,15,0.0006220077894076088,0.0003772171748175387,True,1.64893814739076,0.21720436531663095
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,15,16,0.0008313361744667455,0.00031878383546662264,True,2.6078366654001446,0.41628038708411846
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,16,17,0.0005812277718613179,0.0002880751682929325,True,2.0176253833523408,0.30484053303774405
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,17,18,0.0008445305562817301,0.0002696612276957991,True,3.1318204826777425,0.4957968601493581
